,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths
2832,Sindh,Pakistan,2020-10-10 04:23:57,26.009446,68.77680699999999,139910.0,2543.0
2833,Azad Jammu and Kashmir,Pakistan,2021-10-10 04:21:38,34.027401,73.947253,34399.0,739.0
2834,Balochistan,Pakistan,2021-10-10 04:21:38,28.328492,65.898403,33072.0,350.0
2835,Gilgit-Baltistan,Pakistan,2021-10-10 04:21:38,35.792146,74.982138,10348.0,186.0
2836,Islamabad,Pakistan,2021-10-10 04:21:38,33.665087,73.121219,106113.0,931.0
2837,Khyber Pakhtunkhwa,Pakistan,2021-10-10 04:21:38,34.485332,72.09169,175735.0,5636.0
2838,Punjab,Pakistan,2021-10-10 04:21:38,30.811346,72.13913199999998,435882.0,12780.0
2839,Sindh,Pakistan,2021-10-10 04:21:38,26.009446,68.77680699999999,462466.0,7484.0
2840,Azad Jammu and Kashmir,Pakistan,2020-10-11 04:23:46,34.027401,73.947253,3045.0,78.0
2841,Balochistan,Pakistan,2020-10-11 04:23:46,28.328492,65.898403,15520.0,146.0
2842,Gilgit-Baltistan,Pakistan,2020-10-11 04:23:46,35.792146,74.982138,3924.0,89.0
2843,Islamabad,Pakistan,2020-10-11 04:23:46,33.665087,73.121219,17296.0,188.0
2844,Khyber Pakhtunkhwa,Pakistan,2020-10-11 04:23:46,34.485332,72.09169,38329.0,1263.0
2845,Punjab,Pakistan,2020-10-11 04:23:46,30.811346,72.13913199999998,100687.0,2257.0
2846,Sindh,Pakistan,2020-10-11 04:23:46,26.009446,68.77680699999999,140131.0,2549.0
2847,Azad Jammu and Kashmir,Pakistan,2021-10-11 04:21:31,34.027401,73.947253,34350.0,739.0
2848,Balochistan,Pakistan,2021-10-11 04:21:31,28.328492,65.898403,33076.0,350.0
2849,Gilgit-Baltistan,Pakistan,2021-10-11 04:21:31,35.792146,74.982138,10350.0,186.0
2850,Islamabad,Pakistan,2021-10-11 04:21:31,33.665087,73.121219,106153.0,932.0
2851,Khyber Pakhtunkhwa,Pakistan,2021-10-11 04:21:31,34.485332,72.09169,175974.0,5645.0
2852,Punjab,Pakistan,2021-10-11 04:21:31,30.811346,72.13913199999998,436197.0,12785.0
2853,Sindh,Pakistan,2021-10-11 04:21:31,26.009446,68.77680699999999,462859.0,7497.0
2854,Azad Jammu and Kashmir,Pakistan,2020-10-12 04:23:45,34.027401,73.947253,3118.0,78.0
2855,Balochistan,Pakistan,2020-10-12 04:23:45,28.328492,65.898403,15525.0,146.0
2856,Gilgit-Baltistan,Pakistan,2020-10-12 04:23:45,35.792146,74.982138,3937.0,90.0
2857,Islamabad,Pakistan,2020-10-12 04:23:45,33.665087,73.121219,17331.0,189.0
2858,Khyber Pakhtunkhwa,Pakistan,2020-10-12 04:23:45,34.485332,72.09169,38348.0,1264.0
2859,Punjab,Pakistan,2020-10-12 04:23:45,30.811346,72.13913199999998,100764.0,2258.0
2860,Sindh,Pakistan,2020-10-12 04:23:45,26.009446,68.77680699999999,140294.0,2555.0
2861,Azad Jammu and Kashmir,Pakistan,2021-10-12 04:21:09,34.027401,73.947253,34354.0,739.0
2862,Balochistan,Pakistan,2021-10-12 04:21:09,28.328492,65.898403,33083.0,350.0
2863,Gilgit-Baltistan,Pakistan,2021-10-12 04:21:09,35.792146,74.982138,10353.0,186.0
2864,Islamabad,Pakistan,2021-10-12 04:21:09,33.665087,73.121219,106201.0,933.0
2865,Khyber Pakhtunkhwa,Pakistan,2021-10-12 04:21:09,34.485332,72.09169,176048.0,5650.0
2866,Punjab,Pakistan,2021-10-12 04:21:09,30.811346,72.13913199999998,436442.0,12792.0
2867,Sindh,Pakistan,2021-10-12 04:21:09,26.009446,68.77680699999999,463167.0,7502.0
2868,Azad Jammu and Kashmir,Pakistan,2020-10-13 04:24:02,34.027401,73.947253,3131.0,78.0
2869,Balochistan,Pakistan,2020-10-13 04:24:02,28.328492,65.898403,15541.0,146.0
2870,Gilgit-Baltistan,Pakistan,2020-10-13 04:24:02,35.792146,74.982138,3955.0,91.0
2871,Islamabad,Pakistan,2020-10-13 04:24:02,33.665087,73.121219,17428.0,189.0
2872,Khyber Pakhtunkhwa,Pakistan,2020-10-13 04:24:02,34.485332,72.09169,38367.0,1264.0
2873,Punjab,Pakistan,2020-10-13 04:24:02,30.811346,72.13913199999998,100892.0,2264.0
2874,Sindh,Pakistan,2020-10-13 04:24:02,26.009446,68.77680699999999,140534.0,2556.0
2875,Azad Jammu and Kashmir,Pakistan,2021-10-13 04:20:51,34.027401,73.947253,34360.0,740.0
2876,Balochistan,Pakistan,2021-10-13 04:20:51,28.328492,65.898403,33092.0,350.0
2877,Gilgit-Baltistan,Pakistan,2021-10-13 04:20:51,35.792146,74.982138,10359.0,186.0
2878,Islamabad,Pakistan,2021-10-13 04:20:51,33.665087,73.121219,106241.0,935.0
2879,Khyber Pakhtunkhwa,Pakistan,2021-10-13 04:20:51,34.485332,72.09169,176194.0,5657.0
2880,Punjab,Pakistan,2021-10-13 04:20:51,30.811346,72.13913199999998,436720.0,12800.0
2881,Sindh,Pakistan,2021-10-13 04:20:51,26.009446,68.77680699999999,463703.0,7505.0
2882,Azad Jammu and Kashmir,Pakistan,2020-10-14 04:24:05,34.027401,73.947253,3198.0,80.0
2883,Balochistan,Pakistan,2020-10-14 04:24:05,28.328492,65.898403,15577.0,146.0
2884,Gilgit-Baltistan,Pakistan,2020-10-14 04:24:05,35.792146,74.982138,3965.0,90.0
2885,Islamabad,Pakistan,2020-10-14 04:24:05,33.665087,73.121219,17526.0,189.0
2886,Khyber Pakhtunkhwa,Pakistan,2020-10-14 04:24:05,34.485332,72.09169,38427.0,1264.0
2887,Punjab,Pakistan,2020-10-14 04:24:05,30.811346,72.13913199999998,101014.0,2270.0
2888,Sindh,Pakistan,2020-10-14 04:24:05,26.009446,68.77680699999999,140756.0,2562.0
2889,Azad Jammu and Kashmir,Pakistan,2021-10-14 04:21:29,34.027401,73.947253,34372.0,740.0
2890,Balochistan,Pakistan,2021-10-14 04:21:29,28.328492,65.898403,33100.0,352.0
2891,Gilgit-Baltistan,Pakistan,2021-10-14 04:21:29,35.792146,74.982138,10361.0,186.0
2892,Islamabad,Pakistan,2021-10-14 04:21:29,33.665087,73.121219,106312.0,935.0
2893,Khyber Pakhtunkhwa,Pakistan,2021-10-14 04:21:29,34.485332,72.09169,176366.0,5666.0
2894,Punjab,Pakistan,2021-10-14 04:21:29,30.811346,72.13913199999998,437032.0,12808.0
2895,Sindh,Pakistan,2021-10-14 04:21:29,26.009446,68.77680699999999,464142.0,7514.0
2896,Azad Jammu and Kashmir,Pakistan,2020-10-15 04:24:28,34.027401,73.947253,3258.0,80.0
2897,Balochistan,Pakistan,2020-10-15 04:24:28,28.328492,65.898403,15599.0,146.0
2898,Gilgit-Baltistan,Pakistan,2020-10-15 04:24:28,35.792146,74.982138,3982.0,90.0
2899,Islamabad,Pakistan,2020-10-15 04:24:28,33.665087,73.121219,17681.0,191.0
2900,Khyber Pakhtunkhwa,Pakistan,2020-10-15 04:24:28,34.485332,72.09169,38464.0,1264.0
2901,Punjab,Pakistan,2020-10-15 04:24:28,30.811346,72.13913199999998,101237.0,2277.0
2902,Sindh,Pakistan,2020-10-15 04:24:28,26.009446,68.77680699999999,140997.0,2566.0
2903,Azad Jammu and Kashmir,Pakistan,2021-10-15 04:21:26,34.027401,73.947253,34380.0,740.0
2904,Balochistan,Pakistan,2021-10-15 04:21:26,28.328492,65.898403,33108.0,352.0
2905,Gilgit-Baltistan,Pakistan,2021-10-15 04:21:26,35.792146,74.982138,10363.0,186.0
2906,Islamabad,Pakistan,2021-10-15 04:21:26,33.665087,73.121219,106357.0,936.0
2907,Khyber Pakhtunkhwa,Pakistan,2021-10-15 04:21:26,34.485332,72.09169,176501.0,5673.0
2908,Punjab,Pakistan,2021-10-15 04:21:26,30.811346,72.13913199999998,437316.0,12821.0
2909,Sindh,Pakistan,2021-10-15 04:21:26,26.009446,68.77680699999999,464746.0,7520.0
2910,Azad Jammu and Kashmir,Pakistan,2020-10-16 04:24:01,34.027401,73.947253,3322.0,80.0
2911,Balochistan,Pakistan,2020-10-16 04:24:01,28.328492,65.898403,15621.0,146.0
2912,Gilgit-Baltistan,Pakistan,2020-10-16 04:24:01,35.792146,74.982138,4016.0,90.0
2913,Islamabad,Pakistan,2020-10-16 04:24:01,33.665087,73.121219,17781.0,193.0
2914,Khyber Pakhtunkhwa,Pakistan,2020-10-16 04:24:01,34.485332,72.09169,38521.0,1265.0
2915,Punjab,Pakistan,2020-10-16 04:24:01,30.811346,72.13913199999998,101367.0,2279.0
2916,Sindh,Pakistan,2020-10-16 04:24:01,26.009446,68.77680699999999,141249.0,2568.0
2917,Azad Jammu and Kashmir,Pakistan,2021-10-16 04:21:15,34.027401,73.947253,34385.0,740.0
2918,Balochistan,Pakistan,2021-10-16 04:21:15,28.328492,65.898403,33114.0,352.0
2919,Gilgit-Baltistan,Pakistan,2021-10-16 04:21:15,35.792146,74.982138,10366.0,186.0
2920,Islamabad,Pakistan,2021-10-16 04:21:15,33.665087,73.121219,106402.0,937.0
2921,Khyber Pakhtunkhwa,Pakistan,2021-10-16 04:21:15,34.485332,72.09169,176650.0,5679.0
2922,Punjab,Pakistan,2021-10-16 04:21:15,30.811346,72.13913199999998,437572.0,12833.0
2923,Sindh,Pakistan,2021-10-16 04:21:15,26.009446,68.77680699999999,465175.0,7525.0
2924,Azad Jammu and Kashmir,Pakistan,2020-10-17 04:24:12,34.027401,73.947253,3398.0,81.0
2925,Balochistan,Pakistan,2020-10-17 04:24:12,28.328492,65.898403,15644.0,146.0
2926,Gilgit-Baltistan,Pakistan,2020-10-17 04:24:12,35.792146,74.982138,4033.0,90.0
2927,Islamabad,Pakistan,2020-10-17 04:24:12,33.665087,73.121219,17913.0,194.0
2928,Khyber Pakhtunkhwa,Pakistan,2020-10-17 04:24:12,34.485332,72.09169,38565.0,1265.0
2929,Punjab,Pakistan,2020-10-17 04:24:12,30.811346,72.13913199999998,101425.0,2288.0
2930,Sindh,Pakistan,2020-10-17 04:24:12,26.009446,68.77680699999999,141474.0,2574.0
2931,Azad Jammu and Kashmir,Pakistan,2021-10-17 04:21:29,34.027401,73.947253,34397.0,740.0
2932,Balochistan,Pakistan,2021-10-17 04:21:29,28.328492,65.898403,33120.0,352.0
2933,Gilgit-Baltistan,Pakistan,2021-10-17 04:21:29,35.792146,74.982138,10369.0,186.0
2934,Islamabad,Pakistan,2021-10-17 04:21:29,33.665087,73.121219,106445.0,937.0
2935,Khyber Pakhtunkhwa,Pakistan,2021-10-17 04:21:29,34.485332,72.09169,176774.0,5683.0
2936,Punjab,Pakistan,2021-10-17 04:21:29,30.811346,72.13913199999998,437793.0,12842.0
2937,Sindh,Pakistan,2021-10-17 04:21:29,26.009446,68.77680699999999,465486.0,7529.0
2938,Azad Jammu and Kashmir,Pakistan,2020-10-18 04:24:25,34.027401,73.947253,3437.0,81.0
2939,Balochistan,Pakistan,2020-10-18 04:24:25,28.328492,65.898403,15669.0,147.0
2940,Gilgit-Baltistan,Pakistan,2020-10-18 04:24:25,35.792146,74.982138,4047.0,90.0
2941,Islamabad,Pakistan,2020-10-18 04:24:25,33.665087,73.121219,17996.0,194.0
2942,Khyber Pakhtunkhwa,Pakistan,2020-10-18 04:24:25,34.485332,72.09169,38598.0,1265.0
2943,Punjab,Pakistan,2020-10-18 04:24:25,30.811346,72.13913199999998,101559.0,2298.0
2944,Sindh,Pakistan,2020-10-18 04:24:25,26.009446,68.77680699999999,141713.0,2579.0
2945,Azad Jammu and Kashmir,Pakistan,2021-10-18 04:21:10,34.027401,73.947253,34402.0,740.0
2946,Balochistan,Pakistan,2021-10-18 04:21:10,28.328492,65.898403,33128.0,352.0
2947,Gilgit-Baltistan,Pakistan,2021-10-18 04:21:10,35.792146,74.982138,10369.0,186.0
2948,Islamabad,Pakistan,2021-10-18 04:21:10,33.665087,73.121219,106469.0,937.0
2949,Khyber Pakhtunkhwa,Pakistan,2021-10-18 04:21:10,34.485332,72.09169,176886.0,5686.0
2950,Punjab,Pakistan,2021-10-18 04:21:10,30.811346,72.13913199999998,437974.0,12849.0
2951,Sindh,Pakistan,2021-10-18 04:21:10,26.009446,68.77680699999999,465819.0,7530.0
2952,Azad Jammu and Kashmir,Pakistan,2020-10-19 04:24:16,34.027401,73.947253,3498.0,82.0
2953,Balochistan,Pakistan,2020-10-19 04:24:16,28.328492,65.898403,15688.0,148.0
2954,Gilgit-Baltistan,Pakistan,2020-10-19 04:24:16,35.792146,74.982138,4059.0,90.0
2955,Islamabad,Pakistan,2020-10-19 04:24:16,33.665087,73.121219,18069.0,195.0
2956,Khyber Pakhtunkhwa,Pakistan,2020-10-19 04:24:16,34.485332,72.09169,38645.0,1265.0
2957,Punjab,Pakistan,2020-10-19 04:24:16,30.811346,72.13913199999998,101652.0,2298.0
2958,Sindh,Pakistan,2020-10-19 04:24:16,26.009446,68.77680699999999,141841.0,2581.0
2959,Azad Jammu and Kashmir,Pakistan,2020-10-20 04:24:22,34.027401,73.947253,3498.0,82.0
2960,Balochistan,Pakistan,2020-10-20 04:24:22,28.328492,65.898403,15688.0,148.0
2961,Gilgit-Baltistan,Pakistan,2020-10-20 04:24:22,35.792146,74.982138,4059.0,90.0
2962,Islamabad,Pakistan,2020-10-20 04:24:22,33.665087,73.121219,18187.0,195.0
2963,Khyber Pakhtunkhwa,Pakistan,2020-10-20 04:24:22,34.485332,72.09169,38708.0,1265.0
2964,Punjab,Pakistan,2020-10-20 04:24:22,30.811346,72.13913199999998,101760.0,2310.0
2965,Sindh,Pakistan,2020-10-20 04:24:22,26.009446,68.77680699999999,142134.0,2583.0
2966,Azad Jammu and Kashmir,Pakistan,2020-10-21 04:24:14,34.027401,73.947253,3564.0,84.0
2967,Balochistan,Pakistan,2020-10-21 04:24:14,28.328492,65.898403,15717.0,148.0
2968,Gilgit-Baltistan,Pakistan,2020-10-21 04:24:14,35.792146,74.982138,4091.0,90.0
2969,Islamabad,Pakistan,2020-10-21 04:24:14,33.665087,73.121219,18309.0,199.0
2970,Khyber Pakhtunkhwa,Pakistan,2020-10-21 04:24:14,34.485332,72.09169,38779.0,1265.0
2971,Punjab,Pakistan,2020-10-21 04:24:14,30.811346,72.13913199999998,101936.0,2319.0
2972,Sindh,Pakistan,2020-10-21 04:24:14,26.009446,68.77680699999999,142348.0,2587.0
2973,Azad Jammu and Kashmir,Pakistan,2020-10-22 04:24:27,34.027401,73.947253,3639.0,84.0
2974,Balochistan,Pakistan,2020-10-22 04:24:27,28.328492,65.898403,15738.0,148.0
2975,Gilgit-Baltistan,Pakistan,2020-10-22 04:24:27,35.792146,74.982138,4107.0,90.0
2976,Islamabad,Pakistan,2020-10-22 04:24:27,33.665087,73.121219,18438.0,201.0
2977,Khyber Pakhtunkhwa,Pakistan,2020-10-22 04:24:27,34.485332,72.09169,38810.0,1266.0
2978,Punjab,Pakistan,2020-10-22 04:24:27,30.811346,72.13913199999998,102107.0,2323.0
2979,Sindh,Pakistan,2020-10-22 04:24:27,26.009446,68.77680699999999,142641.0,2590.0
2980,Azad Jammu and Kashmir,Pakistan,2020-10-23 04:24:46,34.027401,73.947253,3688.0,85.0
2981,Balochistan,Pakistan,2020-10-23 04:24:46,28.328492,65.898403,15767.0,148.0
2982,Gilgit-Baltistan,Pakistan,2020-10-23 04:24:46,35.792146,74.982138,4127.0,90.0
2983,Islamabad,Pakistan,2020-10-23 04:24:46,33.665087,73.121219,18578.0,205.0
2984,Khyber Pakhtunkhwa,Pakistan,2020-10-23 04:24:46,34.485332,72.09169,38886.0,1267.0
2985,Punjab,Pakistan,2020-10-23 04:24:46,30.811346,72.13913199999998,102253.0,2329.0
2986,Sindh,Pakistan,2020-10-23 04:24:46,26.009446,68.77680699999999,142917.0,2591.0
2987,Azad Jammu and Kashmir,Pakistan,2020-10-24 04:24:46,34.027401,73.947253,3748.0,86.0
2988,Balochistan,Pakistan,2020-10-24 04:24:46,28.328492,65.898403,15791.0,148.0
2989,Gilgit-Baltistan,Pakistan,2020-10-24 04:24:46,35.792146,74.982138,4148.0,90.0
2990,Islamabad,Pakistan,2020-10-24 04:24:46,33.665087,73.121219,18764.0,207.0
2991,Khyber Pakhtunkhwa,Pakistan,2020-10-24 04:24:46,34.485332,72.09169,38923.0,1268.0
2992,Punjab,Pakistan,2020-10-24 04:24:46,30.811346,72.13913199999998,102467.0,2334.0
2993,Sindh,Pakistan,2020-10-24 04:24:46,26.009446,68.77680699999999,143222.0,2594.0
2994,Azad Jammu and Kashmir,Pakistan,2020-10-25 04:24:36,34.027401,73.947253,3788.0,86.0
2995,Balochistan,Pakistan,2020-10-25 04:24:36,28.328492,65.898403,15801.0,148.0
2996,Gilgit-Baltistan,Pakistan,2020-10-25 04:24:36,35.792146,74.982138,4167.0,90.0
2997,Islamabad,Pakistan,2020-10-25 04:24:36,33.665087,73.121219,18921.0,210.0
2998,Khyber Pakhtunkhwa,Pakistan,2020-10-25 04:24:36,34.485332,72.09169,39015.0,1269.0
2999,Punjab,Pakistan,2020-10-25 04:24:36,30.811346,72.13913199999998,102677.0,2335.0
3000,Sindh,Pakistan,2020-10-25 04:24:36,26.009446,68.77680699999999,143526.0,2598.0
3001,Azad Jammu and Kashmir,Pakistan,2020-10-26 04:25:02,34.027401,73.947253,3846.0,87.0
3002,Balochistan,Pakistan,2020-10-26 04:25:02,28.328492,65.898403,15810.0,148.0
3003,Gilgit-Baltistan,Pakistan,2020-10-26 04:25:02,35.792146,74.982138,4180.0,90.0
3004,Islamabad,Pakistan,2020-10-26 04:25:02,33.665087,73.121219,19012.0,212.0
3005,Khyber Pakhtunkhwa,Pakistan,2020-10-26 04:25:02,34.485332,72.09169,39043.0,1269.0
3006,Punjab,Pakistan,2020-10-26 04:25:02,30.811346,72.13913199999998,102875.0,2335.0
3007,Sindh,Pakistan,2020-10-26 04:25:02,26.009446,68.77680699999999,143836.0,2598.0
3008,Azad Jammu and Kashmir,Pakistan,2020-10-27 04:24:45,34.027401,73.947253,3849.0,87.0
3009,Balochistan,Pakistan,2020-10-27 04:24:45,28.328492,65.898403,15839.0,149.0
3010,Gilgit-Baltistan,Pakistan,2020-10-27 04:24:45,35.792146,74.982138,4191.0,91.0
3011,Islamabad,Pakistan,2020-10-27 04:24:45,33.665087,73.121219,19181.0,213.0
3012,Khyber Pakhtunkhwa,Pakistan,2020-10-27 04:24:45,34.485332,72.09169,39119.0,1270.0
3013,Punjab,Pakistan,2020-10-27 04:24:45,30.811346,72.13913199999998,103082.0,2336.0
3014,Sindh,Pakistan,2020-10-27 04:24:45,26.009446,68.77680699999999,144114.0,2599.0
3015,Azad Jammu and Kashmir,Pakistan,2020-10-28 04:24:39,34.027401,73.947253,3889.0,87.0
3016,Balochistan,Pakistan,2020-10-28 04:24:39,28.328492,65.898403,15859.0,149.0
3017,Gilgit-Baltistan,Pakistan,2020-10-28 04:24:39,35.792146,74.982138,4200.0,92.0
3018,Islamabad,Pakistan,2020-10-28 04:24:39,33.665087,73.121219,19300.0,214.0
3019,Khyber Pakhtunkhwa,Pakistan,2020-10-28 04:24:39,34.485332,72.09169,39189.0,1271.0
3020,Punjab,Pakistan,2020-10-28 04:24:39,30.811346,72.13913199999998,103314.0,2342.0
3021,Sindh,Pakistan,2020-10-28 04:24:39,26.009446,68.77680699999999,144449.0,2604.0
3022,Azad Jammu and Kashmir,Pakistan,2020-10-29 04:24:49,34.027401,73.947253,3938.0,88.0
3023,Balochistan,Pakistan,2020-10-29 04:24:49,28.328492,65.898403,15876.0,149.0
3024,Gilgit-Baltistan,Pakistan,2020-10-29 04:24:49,35.792146,74.982138,4211.0,92.0
3025,Islamabad,Pakistan,2020-10-29 04:24:49,33.665087,73.121219,19454.0,215.0
3026,Khyber Pakhtunkhwa,Pakistan,2020-10-29 04:24:49,34.485332,72.09169,39277.0,1273.0
3027,Punjab,Pakistan,2020-10-29 04:24:49,30.811346,72.13913199999998,103587.0,2347.0
3028,Sindh,Pakistan,2020-10-29 04:24:49,26.009446,68.77680699999999,144765.0,2611.0
3029,Azad Jammu and Kashmir,Pakistan,2020-10-30 04:24:49,34.027401,73.947253,4046.0,89.0
3030,Balochistan,Pakistan,2020-10-30 04:24:49,28.328492,65.898403,15887.0,149.0
3031,Gilgit-Baltistan,Pakistan,2020-10-30 04:24:49,35.792146,74.982138,4229.0,92.0
3032,Islamabad,Pakistan,2020-10-30 04:24:49,33.665087,73.121219,19594.0,215.0
3033,Khyber Pakhtunkhwa,Pakistan,2020-10-30 04:24:49,34.485332,72.09169,39361.0,1276.0
3034,Punjab,Pakistan,2020-10-30 04:24:49,30.811346,72.13913199999998,103831.0,2354.0
3035,Sindh,Pakistan,2020-10-30 04:24:49,26.009446,68.77680699999999,145238.0,2620.0
3036,Azad Jammu and Kashmir,Pakistan,2020-10-31 04:24:44,34.027401,73.947253,4082.0,90.0
3037,Balochistan,Pakistan,2020-10-31 04:24:44,28.328492,65.898403,15896.0,149.0
3038,Gilgit-Baltistan,Pakistan,2020-10-31 04:24:44,35.792146,74.982138,4248.0,92.0
3039,Islamabad,Pakistan,2020-10-31 04:24:44,33.665087,73.121219,19818.0,217.0
3040,Khyber Pakhtunkhwa,Pakistan,2020-10-31 04:24:44,34.485332,72.09169,39458.0,1276.0
3041,Punjab,Pakistan,2020-10-31 04:24:44,30.811346,72.13913199999998,104016.0,2357.0
3042,Sindh,Pakistan,2020-10-31 04:24:44,26.009446,68.77680699999999,145475.0,2625.0
3043,Azad Jammu and Kashmir,Pakistan,2020-11-01 04:36:19,34.027401,73.947253,4133.0,92.0
3044,Balochistan,Pakistan,2020-11-01 04:36:19,28.328492,65.898403,15920.0,151.0
3045,Gilgit-Baltistan,Pakistan,2020-11-01 04:36:19,35.792146,74.982138,4261.0,92.0
3046,Islamabad,Pakistan,2020-11-01 04:36:19,33.665087,73.121219,19970.0,222.0
3047,Khyber Pakhtunkhwa,Pakistan,2020-11-01 04:36:19,34.485332,72.09169,39564.0,1277.0
3048,Punjab,Pakistan,2020-11-01 04:36:19,30.811346,72.13913199999998,104271.0,2362.0
3049,Sindh,Pakistan,2020-11-01 04:36:19,26.009446,68.77680699999999,145851.0,2627.0
3050,Azad Jammu and Kashmir,Pakistan,2020-11-02 05:25:04,34.027401,73.947253,4237.0,95.0
3051,Balochistan,Pakistan,2020-11-02 05:25:04,28.328492,65.898403,15954.0,151.0
3052,Gilgit-Baltistan,Pakistan,2020-11-02 05:25:04,35.792146,74.982138,4279.0,92.0
3053,Islamabad,Pakistan,2020-11-02 05:25:04,33.665087,73.121219,20089.0,222.0
3054,Khyber Pakhtunkhwa,Pakistan,2020-11-02 05:25:04,34.485332,72.09169,39649.0,1279.0
3055,Punjab,Pakistan,2020-11-02 05:25:04,30.811346,72.13913199999998,104554.0,2365.0
3056,Sindh,Pakistan,2020-11-02 05:25:04,26.009446,68.77680699999999,146331.0,2631.0
3057,Azad Jammu and Kashmir,Pakistan,2020-11-03 06:00:16,34.027401,73.947253,4330.0,98.0
3058,Balochistan,Pakistan,2020-11-03 06:00:16,28.328492,65.898403,15977.0,152.0
3059,Gilgit-Baltistan,Pakistan,2020-11-03 06:00:16,35.792146,74.982138,4293.0,92.0
3060,Islamabad,Pakistan,2020-11-03 06:00:16,33.665087,73.121219,20243.0,222.0
3061,Khyber Pakhtunkhwa,Pakistan,2020-11-03 06:00:16,34.485332,72.09169,39749.0,1280.0
3062,Punjab,Pakistan,2020-11-03 06:00:16,30.811346,72.13913199999998,104894.0,2372.0
3063,Sindh,Pakistan,2020-11-03 06:00:16,26.009446,68.77680699999999,146774.0,2633.0
3064,Azad Jammu and Kashmir,Pakistan,2020-11-04 05:25:09,34.027401,73.947253,4415.0,99.0
3065,Balochistan,Pakistan,2020-11-04 05:25:09,28.328492,65.898403,16000.0,152.0
3066,Gilgit-Baltistan,Pakistan,2020-11-04 05:25:09,35.792146,74.982138,4306.0,92.0
3067,Islamabad,Pakistan,2020-11-04 05:25:09,33.665087,73.121219,20471.0,224.0
3068,Khyber Pakhtunkhwa,Pakistan,2020-11-04 05:25:09,34.485332,72.09169,39889.0,1281.0
3069,Punjab,Pakistan,2020-11-04 05:25:09,30.811346,72.13913199999998,105197.0,2380.0
3070,Sindh,Pakistan,2020-11-04 05:25:09,26.009446,68.77680699999999,147295.0,2639.0
3071,Azad Jammu and Kashmir,Pakistan,2020-11-05 06:05:03,34.027401,73.947253,4491.0,104.0
3072,Balochistan,Pakistan,2020-11-05 06:05:03,28.328492,65.898403,16026.0,152.0
3073,Gilgit-Baltistan,Pakistan,2020-11-05 06:05:03,35.792146,74.982138,4320.0,92.0
3074,Islamabad,Pakistan,2020-11-05 06:05:03,33.665087,73.121219,20694.0,229.0
3075,Khyber Pakhtunkhwa,Pakistan,2020-11-05 06:05:03,34.485332,72.09169,40022.0,1284.0
3076,Punjab,Pakistan,2020-11-05 06:05:03,30.811346,72.13913199999998,105535.0,2385.0
3077,Sindh,Pakistan,2020-11-05 06:05:03,26.009446,68.77680699999999,147787.0,2647.0
3078,Azad Jammu and Kashmir,Pakistan,2020-11-06 05:24:55,34.027401,73.947253,4572.0,107.0
3079,Balochistan,Pakistan,2020-11-06 05:24:55,28.328492,65.898403,16033.0,152.0
3080,Gilgit-Baltistan,Pakistan,2020-11-06 05:24:55,35.792146,74.982138,4332.0,92.0
3081,Islamabad,Pakistan,2020-11-06 05:24:55,33.665087,73.121219,20967.0,231.0
3082,Khyber Pakhtunkhwa,Pakistan,2020-11-06 05:24:55,34.485332,72.09169,40148.0,1287.0
3083,Punjab,Pakistan,2020-11-06 05:24:55,30.811346,72.13913199999998,105856.0,2390.0
3084,Sindh,Pakistan,2020-11-06 05:24:55,26.009446,68.77680699999999,148343.0,2664.0
3085,Azad Jammu and Kashmir,Pakistan,2020-11-07 05:24:52,34.027401,73.947253,4652.0,107.0
3086,Balochistan,Pakistan,2020-11-07 05:24:52,28.328492,65.898403,16041.0,153.0
3087,Gilgit-Baltistan,Pakistan,2020-11-07 05:24:52,35.792146,74.982138,4343.0,93.0
3088,Islamabad,Pakistan,2020-11-07 05:24:52,33.665087,73.121219,21302.0,236.0
3089,Khyber Pakhtunkhwa,Pakistan,2020-11-07 05:24:52,34.485332,72.09169,40285.0,1288.0
3090,Punjab,Pakistan,2020-11-07 05:24:52,30.811346,72.13913199999998,106208.0,2399.0
3091,Sindh,Pakistan,2020-11-07 05:24:52,26.009446,68.77680699999999,148922.0,2667.0
3092,Azad Jammu and Kashmir,Pakistan,2020-11-08 05:24:56,34.027401,73.947253,4703.0,109.0
3093,Balochistan,Pakistan,2020-11-08 05:24:56,28.328492,65.898403,16055.0,154.0
3094,Gilgit-Baltistan,Pakistan,2020-11-08 05:24:56,35.792146,74.982138,4358.0,93.0
3095,Islamabad,Pakistan,2020-11-08 05:24:56,33.665087,73.121219,21557.0,238.0
