,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
298,11,Khyber Pakhtunkhwa,Pakistan,1/3/2021,1,2021,34.485332,72.09169,59255,554,1672,23,57997.72,73754.75,31399.95,30935.0,14720.09,56027.48,16348094.1,7041333.36,21616011.41,169.64,80.72,307.24,38100470.55,16.8167,1,1,1.1443,0,0.365,1,8289.68,11739.37,3750.36,1532.35,2170.03,693.26,23948,643,37.36,3.07,29.82,18.48,Haze.
299,18,Khyber Pakhtunkhwa,Pakistan,1/4/2021,1,2021,34.485332,72.09169,59484,229,1675,3,57430.29,73108.35,31091.31,31103.75,14800.39,56333.11,16405524.39,7072637.83,21655012.79,168.75,80.3,305.63,38100470.55,17.1394,1,1,1.1457,0,0.3626,1,8192.35,11592.5,3711.81,1515.86,2145.0,686.81,23948,643,39.98,3.11,31.11,18.43,Clear.
300,25,Khyber Pakhtunkhwa,Pakistan,1/5/2021,1,2021,34.485332,72.09169,59729,245,1683,8,56845.47,72162.93,30791.98,31269.98,14879.49,56634.18,16462369.85,7103762.12,21693548.05,166.23,79.1,301.07,38100470.55,17.2654,1,1,1.147,0,0.3604,1,8084.7,11430.68,3666.32,1497.45,2117.2,679.08,23948,643,43.57,3.93,45.57,20.54,Passing clouds.
301,32,Khyber Pakhtunkhwa,Pakistan,1/6/2021,1,2021,34.485332,72.09169,59955,226,1695,12,56239.24,71240.81,30499.45,31432.02,14956.59,56927.66,16518609.09,7134714.69,21731611.83,162.04,77.11,293.48,38100470.55,17.1696,1,1,1.1484,0,0.3581,1,7992.11,11276.35,3623.97,1478.83,2086.53,670.56,23948,643,43.57,3.93,45.57,20.54,Passing clouds.
302,39,Khyber Pakhtunkhwa,Pakistan,1/7/2021,1,2021,34.485332,72.09169,60229,274,1702,7,55608.11,70479.22,30103.87,31588.74,15031.17,57211.5,16574217.21,7165501.19,21769196.12,156.72,74.57,283.84,38100470.55,16.8395,1,1,1.1498,0,0.3564,1,7897.86,11112.68,3575.91,1456.45,2049.29,659.43,23948,643,33.59,1.7,23.55,10.24,Passing clouds.
303,46,Khyber Pakhtunkhwa,Pakistan,1/8/2021,1,2021,34.485332,72.09169,60536,307,1710,8,54949.08,69671.88,29691.25,31739.55,15102.93,57484.64,16629166.29,7196124.55,21806290.5,150.81,71.76,273.14,38100470.55,16.2771,1,1,1.1505,0,0.3544,1,7822.83,10974.49,3532.44,1434.76,2012.79,647.87,23948,643,48.02,3.64,43.39,21.83,Clear.
304,53,Khyber Pakhtunkhwa,Pakistan,1/9/2021,1,2021,34.485332,72.09169,60751,215,1718,8,54259.57,68812.37,29280.52,31884.43,15171.87,57747.03,16683425.86,7226585.16,21842882.4,144.88,68.94,262.39,38100470.55,15.4943,1,1,1.1509,0,0.3514,1,7740.9,10827.63,3483.08,1415.07,1979.34,636.72,23948,643,32.84,5.23,40.75,19.09,Haze.
305,60,Khyber Pakhtunkhwa,Pakistan,1/10/2021,1,2021,34.485332,72.09169,61148,397,1728,10,53537.37,67896.87,28870.23,32023.88,15238.22,57999.59,16736963.23,7256880.89,21878957.23,139.45,66.36,252.56,38100470.55,14.513,1,1,1.1515,0,0.3476,1,7659.74,10682.32,3432.62,1395.33,1945.93,625.3,23948,643,40.64,2.5,27.59,15.02,Haze.
306,67,Khyber Pakhtunkhwa,Pakistan,1/11/2021,1,2021,34.485332,72.09169,61424,276,1740,12,52780.74,66839.2,28459.06,32158.94,15302.49,58244.2,16789743.97,7287007.14,21914498.6,135.06,64.27,244.61,38100470.55,13.3706,1,1,1.1522,0,0.3451,1,7581.7,10541.61,3379.03,1375.26,1912.16,612.93,23948,643,41.52,2.27,16.55,13.66,Haze.
307,74,Khyber Pakhtunkhwa,Pakistan,1/12/2021,1,2021,34.485332,72.09169,61648,224,1743,3,51988.55,65643.65,28045.73,32291.15,15365.4,58483.66,16841732.51,7316956.95,21949488.48,132.21,62.91,239.46,38100470.55,12.1255,1,1,1.1529,0,0.3441,1,7507.56,10406.35,3327.52,1357.83,1882.11,601.82,23948,643,41.52,2.27,16.55,13.66,Haze.
308,81,Khyber Pakhtunkhwa,Pakistan,1/13/2021,1,2021,34.485332,72.09169,62018,370,1748,5,51160.64,64653.17,27629.11,32422.27,15427.79,58721.13,16892893.16,7346721.01,21983907.47,131.12,62.39,237.47,38100470.55,10.8683,1,1,1.1536,0,0.3433,1,7440.79,10281.18,3283.54,1341.23,1853.23,591.87,23948,643,51.05,4.55,28.57,21.84,Clear.
309,88,Khyber Pakhtunkhwa,Pakistan,1/14/2021,1,2021,34.485332,72.09169,62377,359,1752,4,50298.06,63651.84,27208.38,32553.78,15490.37,58959.31,16943191.22,7376288.08,22021740.53,131.5,62.58,238.17,38100470.55,9.7099,1,1,1.1543,0,0.3424,1,7379.21,10161.92,3245.04,1331.04,1832.98,585.33,23948,643,50.82,3.8,31.05,21.13,Haze.
310,95,Khyber Pakhtunkhwa,Pakistan,1/15/2021,1,2021,34.485332,72.09169,62719,342,1762,10,49403.25,62601.65,26783.16,32686.85,15553.69,59200.32,16992594.47,7405645.39,22060331.0,133.07,63.32,241.01,38100470.55,8.7589,1,1,1.1546,0,0.3422,1,7322.88,10049.81,3214.29,1321.59,1813.73,580.1,23948,643,50.82,3.8,31.05,21.13,Haze.
311,102,Khyber Pakhtunkhwa,Pakistan,1/16/2021,1,2021,34.485332,72.09169,62996,277,1773,11,48479.8,61363.35,26353.31,32822.37,15618.18,59445.77,17041074.27,7434778.94,22098480.38,135.53,64.49,245.45,38100470.55,8.0939,1,1,1.1546,0,0.3426,1,7260.32,9929.27,3186.79,1312.17,1794.53,575.95,23948,643,47.5,2.11,27.7,12.94,Passing clouds.
312,109,Khyber Pakhtunkhwa,Pakistan,1/17/2021,1,2021,34.485332,72.09169,63339,343,1779,6,47532.37,60204.05,25918.79,32960.94,15684.11,59696.74,17088606.64,7463673.61,22137080.74,138.57,65.94,250.96,38100470.55,7.7489,1,1,1.1546,0,0.3434,1,7204.35,9818.5,3167.67,1304.62,1778.01,573.63,23948,643,39.05,2.73,33.59,16.33,Clear.
313,116,Khyber Pakhtunkhwa,Pakistan,1/18/2021,1,2021,34.485332,72.09169,63615,276,1783,4,46566.68,58872.36,25479.8,33102.84,15751.63,59953.74,17135173.32,7492313.49,22175578.32,141.9,67.52,257.0,38100470.55,7.7164,1,1,1.1547,0,0.3453,1,7152.81,9711.8,3154.95,1298.26,1762.72,572.63,23948,643,44.59,4.16,53.84,23.83,Haze.
314,123,Khyber Pakhtunkhwa,Pakistan,1/19/2021,1,2021,34.485332,72.09169,63825,210,1791,8,45589.08,57770.43,25036.61,33248.06,15820.74,60216.75,17180762.4,7520681.97,22213590.49,145.22,69.1,263.02,38100470.55,7.9671,1,1,1.1547,0,0.3486,1,7105.75,9609.19,3147.01,1292.21,1747.47,572.3,23948,643,47.84,2.16,31.52,13.0,Fog.
315,130,Khyber Pakhtunkhwa,Pakistan,1/20/2021,1,2021,34.485332,72.09169,64078,253,1799,8,44606.44,56844.85,24589.57,33396.4,15891.32,60485.41,17225368.84,7548761.7,22256655.82,148.34,70.59,268.66,38100470.55,8.4648,1,1,1.1547,0,0.3528,1,7049.77,9525.18,3135.96,1284.82,1735.96,571.53,23948,643,51.09,3.98,45.09,23.87,Haze.
316,137,Khyber Pakhtunkhwa,Pakistan,1/21/2021,1,2021,34.485332,72.09169,64373,295,1811,12,43625.84,55846.21,24141.16,33547.65,15963.29,60759.34,17268994.68,7576534.56,22299104.97,151.25,71.97,273.93,38100470.55,9.1607,1,1,1.1547,0,0.3569,1,6992.9,9444.39,3123.01,1276.9,1724.54,570.26,23948,643,38.7,3.36,32.52,19.1,Haze.
317,144,Khyber Pakhtunkhwa,Pakistan,1/22/2021,1,2021,34.485332,72.09169,64651,278,1823,12,42654.17,54843.69,23695.03,33701.61,16036.55,61038.18,17311648.85,7603982.71,22340820.94,153.96,73.26,278.84,38100470.55,9.9905,1,1,1.1547,0,0.362,1,6927.91,9353.38,3102.29,1268.43,1712.51,568.0,23948,643,49.91,3.59,27.32,20.42,Haze.
318,151,Khyber Pakhtunkhwa,Pakistan,1/23/2021,1,2021,34.485332,72.09169,64945,294,1826,3,41698.5,53751.35,23254.56,33858.1,16111.02,61321.62,17353347.35,7631091.5,22381800.94,156.49,74.47,283.43,38100470.55,10.8743,1,1,1.1544,0,0.3667,1,6859.53,9273.24,3075.54,1259.97,1703.33,564.92,23948,643,44.5,4.11,37.41,21.08,Passing clouds.
319,158,Khyber Pakhtunkhwa,Pakistan,1/24/2021,1,2021,34.485332,72.09169,65287,342,1832,6,40765.68,52629.82,22822.88,34016.97,16186.61,61609.35,17394113.03,7657850.44,22422044.14,158.87,75.6,287.73,38100470.55,11.7277,1,1,1.1538,0,0.3729,1,6786.44,9203.59,3042.68,1250.9,1696.43,560.84,23948,643,36.61,3.66,30.86,21.18,Clear.
320,165,Khyber Pakhtunkhwa,Pakistan,1/25/2021,1,2021,34.485332,72.09169,65532,245,1839,7,39862.25,51383.21,22402.93,34178.07,16263.27,61901.12,17433975.28,7684253.31,22461551.6,161.1,76.66,291.77,38100470.55,12.4849,1,1,1.1532,0,0.3798,1,6708.31,9121.56,3002.5,1240.51,1686.77,555.23,23948,643,36.61,3.66,30.86,21.18,Clear.
321,172,Khyber Pakhtunkhwa,Pakistan,1/26/2021,1,2021,34.485332,72.09169,65740,208,1848,9,38994.33,50062.62,21997.61,34341.26,16340.92,62196.69,17472969.61,7710298.02,22497171.29,163.2,77.66,295.57,38100470.55,13.1154,1,1,1.1526,0,0.3843,1,6627.59,9030.63,2950.14,1229.59,1675.41,547.33,23948,643,45.73,4.27,33.5,24.61,Haze.
322,179,Khyber Pakhtunkhwa,Pakistan,1/27/2021,1,2021,34.485332,72.09169,65953,213,1857,9,38167.59,48989.18,21609.85,34506.36,16419.48,62495.7,17511137.2,7735986.39,22526305.09,165.1,78.56,299.01,38100470.55,13.6152,1,1,1.152,0,0.3859,1,6546.5,8942.7,2897.01,1217.11,1662.6,538.6,23948,643,46.84,4.41,37.93,25.96,Clear.
323,186,Khyber Pakhtunkhwa,Pakistan,1/28/2021,1,2021,34.485332,72.09169,66198,245,1870,13,37387.36,47994.94,21242.34,34672.89,16498.73,62797.31,17548524.56,7761323.93,22554865.35,166.53,79.24,301.61,38100470.55,13.9822,1,1,1.1514,0,0.3881,1,6457.98,8847.94,2841.61,1202.12,1647.0,528.95,23948,643,32.84,2.84,25.5,17.09,Haze.
324,193,Khyber Pakhtunkhwa,Pakistan,1/29/2021,1,2021,34.485332,72.09169,66451,253,1879,9,36658.62,47025.33,20897.64,34840.12,16578.3,63100.18,17585183.18,7786319.64,22582902.13,167.22,79.57,302.87,38100470.55,14.2002,1,1,1.1511,0,0.3909,1,6360.88,8744.38,2784.76,1184.99,1629.02,518.78,23948,643,35.09,2.95,26.93,17.77,Passing clouds.
325,200,Khyber Pakhtunkhwa,Pakistan,1/30/2021,1,2021,34.485332,72.09169,66679,228,1890,11,35986.08,46090.08,20578.12,35007.01,16657.71,63402.44,17621169.26,7810985.84,22610468.16,166.89,79.41,302.26,38100470.55,14.2355,1,1,1.1505,0,0.3944,1,6266.62,8647.24,2732.18,1166.13,1609.13,508.42,23948,643,41.16,2.66,24.66,15.73,Haze.
326,207,Khyber Pakhtunkhwa,Pakistan,1/31/2021,1,2021,34.485332,72.09169,66953,274,1897,7,35374.08,45198.02,20286.01,35172.25,16736.34,63701.72,17656543.34,7835338.1,22637618.79,165.24,78.63,299.28,38100470.55,14.0478,1,1,1.1493,0,0.3966,1,6169.55,8548.2,2681.25,1149.14,1592.19,499.41,23948,643,39.27,2.5,25.5,15.02,Haze.
327,4,Khyber Pakhtunkhwa,Pakistan,2/1/2021,2,2021,34.485332,72.09169,59023,-7930,1661,-236,34826.77,44617.94,20023.46,35334.27,16813.43,63995.15,17691370.11,7859395.29,22664411.95,162.02,77.09,293.43,38100470.55,13.612,1,1,1.1481,0,0.3982,1,6065.4,8454.16,2630.28,1129.7,1574.61,489.9,23948,643,42.73,3.52,30.5,19.86,Passing clouds.
328,214,Khyber Pakhtunkhwa,Pakistan,2/1/2021,2,2021,34.485332,72.09169,67214,8191,1906,245,34826.77,44617.94,20023.46,35334.27,16813.43,63995.15,17691370.11,7859395.29,22664411.95,162.02,77.09,293.43,38100470.55,13.612,1,1,1.1481,0,0.3982,1,6065.4,8454.16,2630.28,1129.7,1574.61,489.9,23948,643,42.73,3.52,30.5,19.86,Passing clouds.
329,221,Khyber Pakhtunkhwa,Pakistan,2/2/2021,2,2021,34.485332,72.09169,67419,205,1912,6,34348.14,44159.37,19792.55,35491.21,16888.11,64279.39,17725718.26,7883179.39,22690908.2,156.94,74.68,284.24,38100470.55,12.9488,1,1,1.1469,0,0.3982,1,5954.63,8368.89,2579.63,1111.41,1562.02,481.48,23948,643,42.73,3.52,30.5,19.86,Passing clouds.
330,228,Khyber Pakhtunkhwa,Pakistan,2/3/2021,2,2021,34.485332,72.09169,67589,170,1923,11,33942.2,43760.23,19595.35,35641.2,16959.49,64551.06,17759660.46,7906715.42,22717170.96,150.0,71.37,271.66,38100470.55,12.1442,1,1,1.1457,0,0.3972,1,5848.71,8288.97,2521.38,1092.31,1548.05,470.89,23948,643,48.8,4.48,35.89,22.55,Haze.
331,235,Khyber Pakhtunkhwa,Pakistan,2/4/2021,2,2021,34.485332,72.09169,67803,214,1931,8,33612.92,43424.16,19433.94,35782.95,17026.93,64807.78,17793273.37,7930031.32,22743266.68,141.74,67.45,256.72,38100470.55,11.3351,1,1,1.1445,0,0.3947,1,5741.84,8204.4,2465.82,1074.69,1535.6,461.52,23948,643,48.8,4.48,35.89,22.55,Haze.
332,242,Khyber Pakhtunkhwa,Pakistan,2/5/2021,2,2021,34.485332,72.09169,68004,201,1941,10,33364.4,43301.93,19310.47,35915.77,17090.13,65048.33,17826637.78,7953157.82,22769265.18,132.82,63.2,240.55,38100470.55,10.6681,1,1,1.1439,0,0.3932,1,5637.76,8119.06,2413.84,1057.96,1523.59,452.97,23948,643,43.45,4.84,37.18,21.87,Haze.
333,249,Khyber Pakhtunkhwa,Pakistan,2/6/2021,2,2021,34.485332,72.09169,68180,176,1948,7,33200.95,43302.17,19227.2,36039.61,17149.06,65272.63,17859838.72,7976128.48,22795240.11,123.84,58.93,224.3,38100470.55,10.2488,1,1,1.1431,0,0.391,1,5534.39,8029.59,2366.45,1040.78,1510.02,445.03,23948,643,47.61,3.73,40.18,19.16,Clear.
334,256,Khyber Pakhtunkhwa,Pakistan,2/7/2021,2,2021,34.485332,72.09169,68338,158,1952,4,33127.2,43370.04,19186.49,36155.02,17203.98,65481.66,17892965.92,7998979.61,22821269.44,115.41,54.92,209.03,38100470.55,10.106,1,1,1.1414,0,0.3888,1,5438.27,7943.77,2327.36,1025.37,1497.77,438.81,23948,643,47.61,3.73,40.18,19.16,Clear.
335,263,Khyber Pakhtunkhwa,Pakistan,2/8/2021,2,2021,34.485332,72.09169,68531,193,1957,5,33148.16,43261.21,19190.93,36263.13,17255.42,65677.46,17926114.09,8021750.33,22847435.58,108.11,51.44,195.8,38100470.55,10.2103,1,1,1.1397,0,0.3857,1,5345.75,7844.91,2296.25,1010.87,1483.45,434.22,23948,643,49.23,2.05,23.05,12.29,Haze.
336,270,Khyber Pakhtunkhwa,Pakistan,2/9/2021,2,2021,34.485332,72.09169,68625,94,1964,7,33269.26,43263.08,19243.33,36365.63,17304.2,65863.09,17959383.35,8044482.59,22873825.57,102.5,48.77,185.64,38100470.55,10.4995,1,1,1.138,0,0.382,1,5261.04,7746.7,2276.21,997.19,1468.33,431.44,23948,643,49.23,2.05,23.05,12.29,Haze.
337,277,Khyber Pakhtunkhwa,Pakistan,2/10/2021,2,2021,34.485332,72.09169,68786,161,1970,6,33496.14,43610.35,19346.83,36464.58,17351.28,66042.29,17992879.49,8067221.4,22900531.93,98.94,47.08,179.2,38100470.55,10.9136,1,1,1.1362,0,0.3807,1,5187.07,7662.71,2269.14,984.94,1455.02,430.87,23948,643,41.57,1.93,20.09,11.58,Clear.
338,284,Khyber Pakhtunkhwa,Pakistan,2/11/2021,2,2021,34.485332,72.09169,68972,186,1976,6,33834.84,44069.82,19505.12,36561.81,17397.55,66218.39,18026714.32,8090015.12,22927653.94,97.23,46.27,176.1,38100470.55,11.4134,1,1,1.1345,0,0.3826,1,5126.97,7597.64,2276.26,975.65,1445.81,433.17,23948,643,52.3,3.3,34.93,19.73,Haze.
339,291,Khyber Pakhtunkhwa,Pakistan,2/12/2021,2,2021,34.485332,72.09169,69164,192,1980,4,34291.79,44662.23,19682.71,36658.86,17443.73,66394.18,18061006.11,8112915.79,22955297.72,97.06,46.18,175.78,38100470.55,11.9791,1,1,1.1337,0,0.3837,1,5076.79,7568.44,2294.88,969.38,1445.14,438.19,23948,643,52.3,3.3,34.93,19.73,Haze.
340,298,Khyber Pakhtunkhwa,Pakistan,2/13/2021,2,2021,34.485332,72.09169,69386,222,1986,6,34873.9,45384.91,19917.43,36756.98,17490.42,66571.88,18095880.01,8135979.56,22983573.73,98.12,46.69,177.7,38100470.55,12.5945,1,1,1.1326,0,0.3832,1,5038.56,7517.31,2324.17,964.37,1438.8,444.84,23948,643,47.16,2.98,21.27,15.67,Passing clouds.
341,305,Khyber Pakhtunkhwa,Pakistan,2/14/2021,2,2021,34.485332,72.09169,69778,392,1991,5,35588.64,46328.8,20221.72,36857.1,17538.06,66753.2,18131468.65,8159267.37,23012597.33,100.12,47.64,181.32,38100470.55,13.2357,1,1,1.1304,0,0.3817,1,5009.02,7471.07,2350.4,962.01,1434.86,451.41,23948,643,47.16,2.98,21.27,15.67,Passing clouds.
342,312,Khyber Pakhtunkhwa,Pakistan,2/15/2021,2,2021,34.485332,72.09169,69990,212,1995,4,36444.04,47720.1,20602.14,36959.86,17586.95,66939.31,18167912.68,8182845.87,23042489.48,102.76,48.9,186.11,38100470.55,13.8675,1,1,1.1282,0,0.3793,1,4983.87,7424.46,2373.67,961.34,1432.11,457.86,23948,643,56.73,2.84,25.91,17.04,Haze.
343,319,Khyber Pakhtunkhwa,Pakistan,2/16/2021,2,2021,34.485332,72.09169,69990,0,1995,0,37448.56,49106.3,21066.48,37065.61,17637.27,67130.85,18205361.24,8206788.32,23073375.11,105.75,50.32,191.53,38100470.55,14.4569,1,1,1.126,0,0.3774,1,4978.33,7434.9,2403.8,961.49,1435.94,464.26,23948,643,48.39,3.41,32.07,20.41,Haze.
344,326,Khyber Pakhtunkhwa,Pakistan,2/17/2021,2,2021,34.485332,72.09169,70123,133,2007,12,38610.68,50637.54,21623.26,37174.42,17689.05,67327.91,18243971.92,8231175.22,23105382.49,108.81,51.78,197.07,38100470.55,14.9874,1,1,1.1238,0,0.3756,1,4978.56,7456.34,2432.68,964.43,1444.41,471.25,23948,643,55.11,3.95,31.93,23.14,Haze.
345,333,Khyber Pakhtunkhwa,Pakistan,2/18/2021,2,2021,34.485332,72.09169,70306,183,2015,8,39939.24,52602.03,22279.63,37286.11,17742.2,67530.21,18283911.16,8256095.54,23138643.95,111.7,53.15,202.3,38100470.55,15.4577,1,1,1.1216,0,0.3735,1,4979.13,7476.04,2457.15,968.26,1453.81,477.83,23948,643,50.23,2.39,17.3,14.3,Haze.
346,340,Khyber Pakhtunkhwa,Pakistan,2/19/2021,2,2021,34.485332,72.09169,70493,187,2020,5,41443.45,54795.82,23040.89,37400.31,17796.54,67737.04,18325354.61,8281648.26,23173296.66,114.2,54.34,206.83,38100470.55,15.879,1,1,1.1205,0,0.3719,1,4980.23,7494.85,2476.55,972.23,1463.13,483.46,23948,643,53.0,2.5,22.91,15.04,Haze.
347,347,Khyber Pakhtunkhwa,Pakistan,2/20/2021,2,2021,34.485332,72.09169,70716,223,2027,7,43132.52,57231.6,23910.47,37516.4,17851.78,67947.29,18368487.13,8307944.08,23209483.11,116.09,55.24,210.26,38100470.55,16.2669,1,1,1.1192,0,0.3688,1,4997.27,7536.36,2498.33,978.95,1476.34,489.41,23948,643,48.18,3.23,31.25,19.16,Haze.
348,354,Khyber Pakhtunkhwa,Pakistan,2/21/2021,2,2021,34.485332,72.09169,70886,170,2032,5,45015.67,59929.38,24891.95,37633.55,17907.52,68159.47,18413502.8,8335106.43,23247350.92,117.15,55.74,212.17,38100470.55,16.6366,1,1,1.1166,0,0.3649,1,5014.69,7577.24,2514.99,985.12,1488.52,494.06,23948,643,54.11,3.3,37.27,19.84,Passing clouds.
349,361,Khyber Pakhtunkhwa,Pakistan,2/22/2021,2,2021,34.485332,72.09169,71043,157,2036,4,47102.16,62895.23,25989.3,37750.7,17963.27,68371.65,18460604.96,8363268.68,23287052.73,117.15,55.75,212.18,38100470.55,17.0009,1,1,1.114,0,0.3607,1,5040.35,7619.25,2530.92,994.47,1503.29,499.35,23948,643,45.39,1.25,15.39,7.52,Haze.
350,368,Khyber Pakhtunkhwa,Pakistan,2/23/2021,2,2021,34.485332,72.09169,71146,103,2043,7,49400.74,66106.83,27206.49,37866.58,18018.41,68581.52,18510005.69,8392570.49,23328745.47,115.88,55.14,209.87,38100470.55,17.3761,1,1,1.1114,0,0.3565,1,5084.68,7676.39,2551.73,1007.62,1521.21,505.67,23948,643,57.45,4.25,36.05,19.77,Passing clouds.
351,375,Khyber Pakhtunkhwa,Pakistan,2/24/2021,2,2021,34.485332,72.09169,71282,136,2050,7,51919.71,69412.1,28547.48,37979.8,18072.28,68786.57,18561925.41,8423158.49,23372589.74,113.22,53.87,205.06,38100470.55,17.7903,1,1,1.1088,0,0.3523,1,5131.34,7737.04,2571.93,1022.89,1542.31,512.69,23948,643,58.95,4.5,52.11,23.15,Thunderstorms. Partly cloudy.
352,382,Khyber Pakhtunkhwa,Pakistan,2/25/2021,2,2021,34.485332,72.09169,71490,208,2058,8,54667.07,72966.71,30016.24,38089.3,18124.39,68984.89,18616592.47,8455187.17,23418749.04,109.5,52.1,198.32,38100470.55,18.274,1,1,1.1062,0,0.3477,1,5190.34,7812.22,2595.39,1039.68,1564.88,519.89,23948,643,50.52,4.73,44.61,22.45,Passing clouds.
353,389,Khyber Pakhtunkhwa,Pakistan,2/26/2021,2,2021,34.485332,72.09169,71728,238,2065,7,57650.06,76648.49,31616.44,38194.46,18174.43,69175.35,18674242.53,8488819.72,23467388.57,105.16,50.04,190.46,38100470.55,18.8476,1,1,1.1049,0,0.3423,1,5264.69,7906.48,2612.83,1059.67,1591.4,525.91,23948,643,41.07,4.5,43.41,19.06,Thunderstorms. Partly cloudy.
354,396,Khyber Pakhtunkhwa,Pakistan,2/27/2021,2,2021,34.485332,72.09169,72003,275,2070,5,60875.02,80478.42,33351.33,38295.1,18222.32,69357.63,18735117.55,8524228.09,23518673.71,100.64,47.89,182.28,38100470.55,19.5078,1,1,1.1034,0,0.3366,1,5347.39,8008.44,2635.16,1082.32,1620.92,533.36,23948,643,41.07,4.5,43.41,19.06,Thunderstorms. Partly cloudy.
355,403,Khyber Pakhtunkhwa,Pakistan,2/28/2021,2,2021,34.485332,72.09169,72162,159,2072,2,64346.93,84512.56,35223.44,38391.48,18268.18,69532.19,18799464.48,8561592.56,23572768.31,96.38,45.86,174.56,38100470.55,20.219,1,1,1.1004,0,0.3333,1,5452.6,8140.62,2671.63,1107.27,1653.14,542.54,23948,643,62.11,8.07,53.34,27.04,Fog.
356,410,Khyber Pakhtunkhwa,Pakistan,3/1/2021,3,2021,34.485332,72.09169,72424,262,2079,7,68068.96,88747.16,37234.23,38484.28,18312.33,69700.25,18867533.45,8601101.81,23629832.46,92.79,44.15,168.06,38100470.55,20.9288,1,1,1.0974,0,0.3303,1,5568.16,8288.23,2719.97,1136.75,1692.05,555.29,23948,643,49.5,5.18,28.0,21.14,Clear.
357,417,Khyber Pakhtunkhwa,Pakistan,3/2/2021,3,2021,34.485332,72.09169,72615,191,2085,6,72041.96,93175.9,39383.79,38574.57,18355.3,69863.79,18939575.41,8642952.74,23690019.91,90.3,42.97,163.54,38100470.55,21.5901,1,1,1.0944,0,0.3293,1,5706.19,8459.33,2783.33,1171.38,1736.55,571.37,23948,643,49.5,5.18,28.0,21.14,Clear.
358,424,Khyber Pakhtunkhwa,Pakistan,3/3/2021,3,2021,34.485332,72.09169,72801,186,2091,6,76264.1,97876.91,41670.71,38663.82,18397.77,70025.43,19015839.51,8687350.18,23753859.35,89.25,42.47,161.64,38100470.55,22.1793,1,1,1.0915,0,0.3292,1,5871.55,8660.06,2865.45,1210.45,1785.32,590.73,23948,643,56.91,4.43,32.89,25.23,Haze.
359,431,Khyber Pakhtunkhwa,Pakistan,3/4/2021,3,2021,34.485332,72.09169,73007,206,2096,5,80730.26,103011.57,44091.72,38753.46,18440.42,70187.77,19096569.77,8734506.36,23821381.91,89.64,42.65,162.34,38100470.55,22.6907,1,1,1.0885,0,0.3295,1,6057.81,8881.03,2964.59,1249.44,1831.73,611.45,23948,643,53.25,3.11,24.25,18.36,Haze.
360,438,Khyber Pakhtunkhwa,Pakistan,3/5/2021,3,2021,34.485332,72.09169,73258,251,2099,3,85431.53,108640.64,46641.31,38844.8,18483.88,70353.2,19182001.3,8784639.96,23892450.63,91.34,43.46,165.43,38100470.55,23.1251,1,1,1.087,0,0.331,1,6277.48,9140.34,3087.48,1292.37,1881.75,635.63,23948,643,47.18,3.7,33.23,21.1,Haze.
361,445,Khyber Pakhtunkhwa,Pakistan,3/6/2021,3,2021,34.485332,72.09169,73515,257,2104,5,90354.96,114838.26,49311.45,38939.06,18528.74,70523.92,19272356.26,8837974.85,23967158.87,94.26,44.85,170.72,38100470.55,23.4801,1,1,1.0854,0,0.3329,1,6529.59,9436.7,3233.51,1341.86,1939.28,664.5,23948,643,47.18,3.7,33.23,21.1,Haze.
362,452,Khyber Pakhtunkhwa,Pakistan,3/7/2021,3,2021,34.485332,72.09169,73708,193,2109,5,95483.07,121276.84,52090.97,39037.34,18575.5,70701.92,19367839.33,8894738.11,24045575.53,98.28,46.76,177.99,38100470.55,23.7474,1,1,1.0821,0,0.3361,1,6812.81,9768.94,3394.12,1399.3,2006.47,697.13,23948,643,59.14,6.68,35.93,25.82,Haze.
363,459,Khyber Pakhtunkhwa,Pakistan,3/8/2021,3,2021,34.485332,72.09169,74027,319,2113,4,100793.33,128648.84,54965.15,39140.63,18624.65,70888.99,19468632.66,8955157.53,24127745.88,103.29,49.15,187.07,38100470.55,23.9139,1,1,1.0788,0,0.3399,1,7112.81,10118.46,3555.94,1456.68,2072.22,728.24,23948,643,48.07,6.59,36.18,19.04,Partly cloudy.
364,466,Khyber Pakhtunkhwa,Pakistan,3/9/2021,3,2021,34.485332,72.09169,74167,140,2118,5,106258.06,136313.37,57915.1,39249.81,18676.6,71086.74,19574890.72,9019458.19,24201512.35,109.19,51.96,197.75,38100470.55,23.9733,1,1,1.0755,0,0.3452,1,7450.56,10509.63,3736.9,1523.65,2149.24,764.2,23948,643,59.55,4.64,45.2,25.89,Thundershowers. Passing clouds.
