,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
438,983,Islamabad,Pakistan,5/22/2021,5,2021,33.665087,73.121219,80156,146,744,3,639.46,1023.11,320.87,2185.36,1308.15,3672.09,1107878.68,560856.21,1532994.99,5.67,3.39,9.53,2155173.482,-9.9588,1,1,0.831,0,0.5819,1,150.04,167.43,124.63,33.91,37.84,28.17,2567,52,38.29,10.29,34.86,16.88,Clear.
439,990,Islamabad,Pakistan,5/23/2021,5,2021,33.665087,73.121219,80312,156,745,1,618.09,989.76,309.08,2191.15,1311.61,3681.82,1108496.77,561182.85,1533924.15,5.79,3.46,9.73,2155173.482,-6.6743,1,1,0.8274,0,0.5749,1,140.36,157.1,116.03,31.71,35.49,26.21,2567,52,52.43,11.71,46.86,25.35,Clear.
440,997,Islamabad,Pakistan,5/24/2021,5,2021,33.665087,73.121219,80418,106,745,0,598.69,959.09,298.44,2197.03,1315.14,3691.71,1109095.46,561498.78,1534813.42,5.89,3.52,9.89,2155173.482,-3.9059,1,1,0.8239,0,0.5693,1,131.5,147.6,108.2,29.78,33.43,24.5,2567,52,78.14,4.29,31.43,16.96,Partly sunny.
441,1004,Islamabad,Pakistan,5/25/2021,5,2021,33.665087,73.121219,80529,111,746,1,581.18,931.01,287.88,2202.94,1318.67,3701.64,1109676.64,561804.95,1535666.08,5.91,3.54,9.93,2155173.482,-1.6343,1,1,0.8203,0,0.5641,1,123.65,139.16,101.3,28.06,31.58,22.99,2567,52,63.14,11.14,48.14,25.42,Clear.
442,1011,Islamabad,Pakistan,5/26/2021,5,2021,33.665087,73.121219,80662,133,748,2,565.48,905.41,277.89,2208.76,1322.16,3711.42,1110242.12,562102.24,1536485.32,5.82,3.48,9.78,2155173.482,0.1966,1,1,0.8168,0,0.5568,1,116.42,131.33,94.99,26.48,29.87,21.61,2567,52,53.43,14.57,38.0,25.35,Clear.
443,1018,Islamabad,Pakistan,5/27/2021,5,2021,33.665087,73.121219,80779,117,751,3,551.53,882.21,268.7,2214.35,1325.5,3720.81,1110793.65,562391.53,1537274.2,5.58,3.34,9.38,2155173.482,1.6717,1,1,0.8132,0,0.5501,1,109.97,124.26,89.39,25.06,28.32,20.37,2567,52,65.57,17.0,56.43,29.5,Clear.
444,1025,Islamabad,Pakistan,5/28/2021,5,2021,33.665087,73.121219,80927,148,753,2,539.27,861.34,260.29,2219.58,1328.64,3729.6,1111332.92,562673.65,1538035.69,5.23,3.13,8.8,2155173.482,2.8857,1,1,0.8114,0,0.5445,1,104.47,118.21,84.64,23.86,26.99,19.33,2567,52,52.43,14.86,48.71,25.26,Clear.
445,1032,Islamabad,Pakistan,5/29/2021,5,2021,33.665087,73.121219,81007,80,755,2,528.66,842.76,252.55,2224.39,1331.51,3737.68,1111861.58,562949.39,1538772.69,4.81,2.88,8.08,2155173.482,3.9252,1,1,0.8098,0,0.5385,1,99.69,112.91,80.54,22.76,25.78,18.39,2567,52,64.71,14.57,52.57,25.32,Passing clouds.
446,1040,Islamabad,Pakistan,5/30/2021,5,2021,33.665087,73.121219,81116,109,757,2,519.66,826.4,246.04,2228.73,1334.11,3744.98,1112381.24,563219.54,1539488.01,4.34,2.6,7.3,2155173.482,4.8467,1,1,0.8065,0,0.5356,1,95.96,108.73,77.38,21.9,24.81,17.66,2567,52,54.43,16.29,47.29,25.36,Passing clouds.
447,1048,Islamabad,Pakistan,5/31/2021,5,2021,33.665087,73.121219,81195,79,760,3,512.22,811.28,240.93,2232.61,1336.43,3751.49,1112893.46,563484.88,1540184.42,3.87,2.32,6.51,2155173.482,5.6631,1,1,0.8031,0,0.5335,1,93.19,105.55,75.1,21.15,23.96,17.04,2567,52,25.0,5.29,19.57,8.44,Clear.
448,1056,Islamabad,Pakistan,6/1/2021,6,2021,33.665087,73.121219,81257,62,762,2,506.34,792.87,236.61,2236.05,1338.49,3757.27,1113399.8,563746.17,1540864.68,3.44,2.06,5.78,2155173.482,6.3586,1,1,0.7998,0,0.5325,1,91.54,103.54,73.85,20.7,23.41,16.7,2567,52,67.0,19.71,58.29,29.48,Clear.
449,1064,Islamabad,Pakistan,6/2/2021,6,2021,33.665087,73.121219,81357,100,763,1,501.99,777.91,233.06,2239.13,1340.34,3762.45,1113901.79,564004.16,1541531.51,3.08,1.84,5.18,2155173.482,6.9237,1,1,0.7965,0,0.5301,1,91.08,102.62,73.75,20.52,23.12,16.62,2567,52,67.0,19.71,58.29,29.48,Clear.
450,1072,Islamabad,Pakistan,6/3/2021,6,2021,33.665087,73.121219,81446,89,763,0,499.18,772.45,230.25,2241.94,1342.02,3767.18,1114400.97,564259.64,1542187.66,2.81,1.68,4.73,2155173.482,7.3672,1,1,0.7932,0,0.5288,1,91.92,103.01,74.93,20.62,23.11,16.81,2567,52,66.86,17.43,50.0,25.35,Sunny.
451,1080,Islamabad,Pakistan,6/4/2021,6,2021,33.665087,73.121219,81540,94,763,0,497.9,764.34,228.15,2244.58,1343.6,3771.6,1114898.87,564513.37,1542835.92,2.63,1.58,4.42,2155173.482,7.7156,1,1,0.7915,0,0.5253,1,94.15,104.81,77.57,21.04,23.42,17.33,2567,52,63.71,13.14,54.29,25.39,Clear.
452,1088,Islamabad,Pakistan,6/5/2021,6,2021,33.665087,73.121219,81626,86,763,0,498.18,755.69,226.71,2247.1,1345.11,3775.83,1115397.04,564766.11,1543479.11,2.52,1.51,4.23,2155173.482,8.0067,1,1,0.79,0,0.52,1,97.86,108.09,81.85,21.8,24.08,18.24,2567,52,79.0,11.86,66.86,33.87,Clear.
453,1096,Islamabad,Pakistan,6/6/2021,6,2021,33.665087,73.121219,81700,74,765,2,500.02,749.67,225.99,2249.55,1346.58,3779.96,1115897.07,565018.63,1544120.07,2.46,1.47,4.13,2155173.482,8.268,1,1,0.7869,0,0.5124,1,102.99,112.79,87.72,22.89,25.07,19.5,2567,52,65.86,13.57,58.43,29.6,Clear.
454,1104,Islamabad,Pakistan,6/7/2021,6,2021,33.665087,73.121219,81766,66,765,0,503.47,749.41,225.97,2251.98,1348.03,3784.04,1116400.53,565271.69,1544761.7,2.43,1.45,4.08,2155173.482,8.4982,1,1,0.7838,0,0.5077,1,109.55,119.07,95.15,24.3,26.41,21.1,2567,52,64.43,12.29,51.71,25.41,Thunderstorms. Passing clouds.
455,1112,Islamabad,Pakistan,6/8/2021,6,2021,33.665087,73.121219,81806,40,766,1,508.54,760.49,226.67,2254.39,1349.47,3788.1,1116909.07,565526.08,1545406.94,2.41,1.45,4.06,2155173.482,8.6795,1,1,0.7808,0,0.5013,1,117.04,126.29,103.65,25.92,27.96,22.95,2567,52,54.57,16.0,45.86,25.37,Sunny.
456,1120,Islamabad,Pakistan,6/9/2021,6,2021,33.665087,73.121219,81871,65,766,0,515.29,774.81,228.11,2256.8,1350.91,3792.13,1117424.37,565782.61,1546058.75,2.4,1.44,4.04,2155173.482,8.8076,1,1,0.7777,0,0.4971,1,125.27,134.19,112.95,27.78,29.76,25.05,2567,52,39.0,11.71,33.71,16.86,Clear.
457,1128,Islamabad,Pakistan,6/10/2021,6,2021,33.665087,73.121219,81933,62,768,2,523.76,791.34,230.3,2259.18,1352.34,3796.13,1117948.13,566042.11,1546720.09,2.38,1.42,4.0,2155173.482,8.899,1,1,0.7746,0,0.4936,1,133.67,142.23,122.26,29.68,31.58,27.15,2567,52,52.71,16.71,42.29,21.05,Clear.
458,1142,Islamabad,Pakistan,6/11/2021,6,2021,33.665087,73.121219,82001,68,769,1,534.01,810.15,233.26,2261.51,1353.73,3800.06,1118482.14,566305.43,1547393.91,2.34,1.4,3.92,2155173.482,8.985,1,1,0.7731,0,0.4891,1,142.36,150.58,131.66,31.67,33.49,29.29,2567,52,65.43,21.29,50.0,25.23,Clear.
459,1156,Islamabad,Pakistan,6/12/2021,6,2021,33.665087,73.121219,82065,64,769,0,546.08,831.3,237.03,2263.78,1355.09,3803.87,1119028.22,566573.47,1548083.21,2.27,1.36,3.82,2155173.482,9.1001,1,1,0.7717,0,0.4847,1,150.83,158.71,140.5,33.62,35.38,31.32,2567,52,65.43,21.29,50.0,25.23,Clear.
460,1170,Islamabad,Pakistan,6/13/2021,6,2021,33.665087,73.121219,82099,34,771,2,560.04,854.89,241.63,2265.97,1356.4,3807.54,1119588.26,566847.14,1548791.07,2.18,1.31,3.67,2155173.482,9.2635,1,1,0.7689,0,0.481,1,158.93,166.52,148.66,35.37,37.06,33.09,2567,52,67.0,21.43,46.14,25.2,Passing clouds.
461,1184,Islamabad,Pakistan,6/14/2021,6,2021,33.665087,73.121219,82139,40,772,1,575.98,881.01,247.09,2268.04,1357.64,3811.03,1120164.24,567127.39,1549520.64,2.07,1.24,3.48,2155173.482,9.4625,1,1,0.7661,0,0.4757,1,166.13,173.44,155.83,36.99,38.62,34.7,2567,52,67.0,16.43,49.0,25.23,Scattered clouds.
462,1198,Islamabad,Pakistan,6/15/2021,6,2021,33.665087,73.121219,82170,31,773,1,593.95,909.75,253.43,2269.97,1358.8,3814.27,1120758.19,567415.18,1550275.19,1.93,1.16,3.24,2155173.482,9.6639,1,1,0.7634,0,0.4732,1,172.0,179.06,161.62,38.18,39.75,35.88,2567,52,79.14,16.29,57.0,29.4,Clear.
463,1212,Islamabad,Pakistan,6/16/2021,6,2021,33.665087,73.121219,82207,37,773,0,614.05,944.64,260.66,2271.73,1359.85,3817.22,1121372.24,567711.51,1551058.15,1.76,1.05,2.95,2155173.482,9.8435,1,1,0.7606,0,0.4693,1,176.59,183.41,166.12,39.05,40.56,36.74,2567,52,53.0,17.14,42.0,20.92,Clear.
464,1226,Islamabad,Pakistan,6/17/2021,6,2021,33.665087,73.121219,82253,46,773,0,636.37,982.21,269.29,2273.28,1360.78,3819.83,1122008.61,568017.39,1551873.07,1.55,0.93,2.61,2155173.482,9.9972,1,1,0.7578,0,0.4649,1,179.26,185.83,168.78,39.41,40.85,37.1,2567,52,52.29,10.57,44.57,20.94,Passing clouds.
465,1240,Islamabad,Pakistan,6/18/2021,6,2021,33.665087,73.121219,82278,25,773,0,661.0,1023.23,279.0,2274.61,1361.58,3822.07,1122669.61,568333.89,1552723.7,1.33,0.8,2.24,2155173.482,10.1342,1,1,0.7564,0,0.4623,1,180.47,186.82,170.02,39.49,40.88,37.2,2567,52,66.71,6.71,41.29,21.01,Clear.
466,1254,Islamabad,Pakistan,6/19/2021,6,2021,33.665087,73.121219,82313,35,775,2,688.03,1064.02,289.71,2275.72,1362.24,3823.94,1123357.64,568662.09,1553613.97,1.11,0.66,1.86,2155173.482,10.2689,1,1,0.7552,0,0.4623,1,179.76,186.0,169.39,39.2,40.56,36.94,2567,52,66.71,6.71,41.29,21.01,Clear.
467,1268,Islamabad,Pakistan,6/20/2021,6,2021,33.665087,73.121219,82313,0,775,0,717.56,1107.74,301.46,2276.62,1362.78,3825.45,1124075.2,569003.13,1554548.01,0.9,0.54,1.51,2155173.482,10.4145,1,1,0.7527,0,0.4652,1,177.41,183.5,167.09,38.63,39.96,36.39,2567,52,77.14,14.29,59.57,29.5,Passing clouds.
468,1282,Islamabad,Pakistan,6/21/2021,6,2021,33.665087,73.121219,82368,55,775,0,749.68,1155.04,314.29,2277.35,1363.21,3826.66,1124824.87,569358.19,1555530.19,0.72,0.43,1.21,2155173.482,10.5833,1,1,0.7502,0,0.4703,1,173.73,179.72,163.43,37.89,39.2,35.65,2567,52,37.43,7.57,28.86,12.64,Passing clouds.
469,1296,Islamabad,Pakistan,6/22/2021,6,2021,33.665087,73.121219,82394,26,775,0,784.48,1206.07,329.59,2277.94,1363.57,3827.66,1125609.35,569728.47,1556565.07,0.59,0.35,0.99,2155173.482,10.7897,1,1,0.7478,0,0.4753,1,168.96,174.86,158.72,37.0,38.29,34.75,2567,52,54.71,12.43,37.86,21.11,Passing clouds.
470,1310,Islamabad,Pakistan,6/23/2021,6,2021,33.665087,73.121219,82431,37,775,0,822.04,1266.21,346.67,2278.46,1363.88,3828.53,1126431.4,570115.24,1557657.44,0.52,0.31,0.88,2155173.482,11.0513,1,1,0.7453,0,0.4815,1,163.82,169.6,153.67,36.05,37.32,33.82,2567,52,42.14,13.0,37.0,21.13,Sunny.
471,1324,Islamabad,Pakistan,6/24/2021,6,2021,33.665087,73.121219,82470,39,775,0,862.44,1333.07,365.12,2278.99,1364.19,3829.42,1127293.84,570519.79,1558812.3,0.53,0.31,0.88,2155173.482,11.3869,1,1,0.7428,0,0.4868,1,159.3,164.96,149.29,35.24,36.5,33.03,2567,52,78.57,15.0,58.71,29.56,Clear.
472,1338,Islamabad,Pakistan,6/25/2021,6,2021,33.665087,73.121219,82502,32,775,0,905.73,1403.89,385.01,2279.58,1364.55,3830.42,1128199.57,570943.44,1560034.86,0.6,0.36,1.0,2155173.482,11.812,1,1,0.7416,0,0.4924,1,154.9,160.42,145.16,34.46,35.69,32.3,2567,52,66.43,11.14,38.86,21.1,Clear.
473,1352,Islamabad,Pakistan,6/26/2021,6,2021,33.665087,73.121219,82528,26,776,1,951.97,1478.58,406.54,2280.3,1364.98,3831.62,1129151.54,571387.55,1561330.55,0.72,0.43,1.2,2155173.482,12.3314,1,1,0.7405,0,0.4971,1,151.05,156.37,141.69,33.85,35.04,31.75,2567,52,53.43,14.43,49.14,25.28,Passing clouds.
474,1366,Islamabad,Pakistan,6/27/2021,6,2021,33.665087,73.121219,82565,37,776,0,1001.17,1556.98,429.76,2281.17,1365.5,3833.08,1130152.71,571853.5,1562704.95,0.87,0.52,1.46,2155173.482,12.9354,1,1,0.7384,0,0.4996,1,148.39,153.45,139.49,33.49,34.64,31.48,2567,52,51.0,13.43,45.0,21.06,Clear.
475,1380,Islamabad,Pakistan,6/28/2021,6,2021,33.665087,73.121219,82596,31,776,0,1053.33,1638.86,454.73,2282.21,1366.12,3834.84,1131206.04,572342.69,1564163.81,1.04,0.62,1.75,2155173.482,13.6137,1,1,0.7363,0,0.5003,1,146.47,151.23,138.12,33.3,34.38,31.4,2567,52,79.29,12.14,53.14,25.39,Clear.
476,1394,Islamabad,Pakistan,6/29/2021,6,2021,33.665087,73.121219,82619,23,776,0,1108.44,1733.27,481.52,2283.43,1366.86,3836.89,1132314.48,572856.54,1565712.99,1.22,0.73,2.05,2155173.482,14.3625,1,1,0.7342,0,0.5,1,145.28,149.72,137.53,33.21,34.22,31.44,2567,52,51.86,11.71,42.86,21.15,Clear.
477,1408,Islamabad,Pakistan,6/30/2021,6,2021,33.665087,73.121219,82652,33,777,1,1166.41,1834.78,510.96,2284.82,1367.69,3839.23,1133480.89,573396.47,1567358.39,1.39,0.83,2.34,2155173.482,15.185,1,1,0.732,0,0.4965,1,144.62,148.78,137.45,33.11,34.07,31.47,2567,52,51.86,11.71,42.86,21.15,Clear.
478,1422,Islamabad,Pakistan,7/1/2021,7,2021,33.665087,73.121219,82706,54,779,2,1227.16,1946.55,542.28,2286.36,1368.61,3841.8,1134708.05,573963.87,1569105.91,1.53,0.92,2.57,2155173.482,16.081,1,1,0.7299,0,0.4935,1,144.41,148.33,137.71,33.01,33.9,31.47,2567,52,24.71,5.57,20.0,8.4,Clear.
479,1436,Islamabad,Pakistan,7/2/2021,7,2021,33.665087,73.121219,82779,73,779,0,1290.57,2063.53,575.43,2288.0,1369.59,3844.57,1135998.62,574560.12,1570961.33,1.65,0.99,2.77,2155173.482,17.0368,1,1,0.7288,0,0.4922,1,143.8,147.48,137.42,32.69,33.52,31.24,2567,52,24.71,5.57,20.0,8.4,Clear.
480,1450,Islamabad,Pakistan,7/3/2021,7,2021,33.665087,73.121219,82845,66,779,0,1356.47,2180.45,610.37,2289.74,1370.63,3847.48,1137355.1,575186.54,1572930.24,1.73,1.04,2.91,2155173.482,18.0218,1,1,0.728,0,0.4892,1,142.98,146.55,136.78,32.28,33.08,30.88,2567,52,90.86,21.14,64.57,29.39,Clear.
481,1464,Islamabad,Pakistan,7/4/2021,7,2021,33.665087,73.121219,82916,71,779,0,1424.67,2283.15,647.04,2291.53,1371.7,3850.5,1138779.77,575844.42,1575017.93,1.79,1.07,3.01,2155173.482,18.9964,1,1,0.7262,0,0.4858,1,141.63,145.2,135.44,31.79,32.59,30.4,2567,52,62.86,12.86,47.86,21.06,Passing clouds.
482,1478,Islamabad,Pakistan,7/5/2021,7,2021,33.665087,73.121219,82969,53,780,1,1494.91,2385.18,685.36,2293.36,1372.8,3853.56,1140274.68,576534.98,1577229.27,1.83,1.09,3.07,2155173.482,19.9229,1,1,0.7245,0,0.4816,1,139.75,143.48,133.39,31.25,32.08,29.82,2567,52,64.57,10.29,41.86,21.14,Sunny.
483,1492,Islamabad,Pakistan,7/6/2021,7,2021,33.665087,73.121219,83048,79,780,0,1566.94,2485.63,724.39,2295.19,1373.89,3856.65,1141841.62,577259.36,1579568.59,1.83,1.1,3.08,2155173.482,20.7698,1,1,0.7227,0,0.4769,1,137.76,141.72,131.11,30.79,31.67,29.3,2567,52,40.57,8.29,31.86,16.91,Partly sunny.
484,1506,Islamabad,Pakistan,7/7/2021,7,2021,33.665087,73.121219,83155,107,781,1,1640.43,2594.92,758.71,2297.0,1374.98,3859.69,1143482.05,578018.61,1582039.74,1.81,1.09,3.05,2155173.482,21.522,1,1,0.721,0,0.4723,1,135.55,139.84,128.47,30.38,31.35,28.8,2567,52,53.14,9.29,39.29,21.12,Clear.
485,1520,Islamabad,Pakistan,7/8/2021,7,2021,33.665087,73.121219,83259,104,781,0,1715.08,2707.46,793.88,2298.78,1376.04,3862.67,1145197.13,578813.67,1584645.98,1.77,1.06,2.98,2155173.482,22.1759,1,1,0.7192,0,0.4677,1,133.5,138.25,125.84,30.11,31.18,28.38,2567,52,76.57,17.57,61.14,29.53,Clear.
486,1534,Islamabad,Pakistan,7/9/2021,7,2021,33.665087,73.121219,83400,141,782,1,1790.55,2819.87,829.78,2300.49,1377.06,3865.55,1146987.68,579645.35,1587389.9,1.71,1.02,2.87,2155173.482,22.7279,1,1,0.7183,0,0.4634,1,132.08,137.43,123.6,29.99,31.2,28.06,2567,52,51.43,14.14,43.29,21.05,Clear.
487,1548,Islamabad,Pakistan,7/10/2021,7,2021,33.665087,73.121219,83513,113,782,0,1866.49,2944.49,866.3,2302.12,1378.04,3868.3,1148854.17,580514.32,1590273.35,1.64,0.98,2.75,2155173.482,23.162,1,1,0.7177,0,0.4583,1,130.97,137.0,121.49,29.86,31.23,27.7,2567,52,51.43,14.14,43.29,21.05,Clear.
488,1562,Islamabad,Pakistan,7/11/2021,7,2021,33.665087,73.121219,83647,134,783,1,1942.56,3078.12,903.28,2303.69,1378.98,3870.92,1150796.72,581421.05,1593297.52,1.56,0.94,2.63,2155173.482,23.4492,1,1,0.7163,0,0.4565,1,130.28,137.02,119.58,29.74,31.28,27.3,2567,52,63.86,8.29,47.0,21.06,Clear.
489,1576,Islamabad,Pakistan,7/12/2021,7,2021,33.665087,73.121219,83764,117,784,1,2018.39,3230.69,940.57,2305.18,1379.87,3873.43,1152815.11,582365.89,1596462.95,1.49,0.89,2.51,2155173.482,23.5592,1,1,0.715,0,0.4586,1,130.1,137.59,117.99,29.69,31.4,26.93,2567,52,67.0,6.71,58.0,29.47,Clear.
490,1590,Islamabad,Pakistan,7/13/2021,7,2021,33.665087,73.121219,83831,67,785,1,2093.62,3382.16,978.03,2306.61,1380.73,3875.84,1154908.73,583348.99,1599780.39,1.43,0.86,2.41,2155173.482,23.4697,1,1,0.7136,0,0.4641,1,130.13,138.36,116.68,29.69,31.57,26.62,2567,52,62.0,3.86,21.43,8.42,Passing clouds.
491,1604,Islamabad,Pakistan,7/14/2021,7,2021,33.665087,73.121219,83956,125,786,1,2167.9,3531.59,1015.48,2308.01,1381.56,3878.18,1157076.63,584370.35,1603514.62,1.39,0.83,2.34,2155173.482,23.1729,1,1,0.7122,0,0.4715,1,130.91,139.85,116.34,29.84,31.88,26.52,2567,52,65.0,3.14,26.86,12.63,Passing clouds.
492,1618,Islamabad,Pakistan,7/15/2021,7,2021,33.665087,73.121219,84083,127,787,1,2240.9,3678.15,1052.76,2309.39,1382.39,3880.5,1159317.53,585429.82,1607409.76,1.38,0.83,2.32,2155173.482,22.6759,1,1,0.7109,0,0.48,1,132.33,141.92,116.89,30.06,32.24,26.55,2567,52,41.43,4.43,22.0,12.62,Passing clouds.
493,1632,Islamabad,Pakistan,7/16/2021,7,2021,33.665087,73.121219,84266,183,787,0,2312.29,3821.01,1089.71,2310.79,1383.23,3882.86,1161629.82,586527.09,1611464.47,1.4,0.84,2.36,2155173.482,21.9998,1,1,0.7102,0,0.4895,1,134.39,144.52,118.23,30.41,32.7,26.75,2567,52,51.0,5.29,37.71,16.85,Passing clouds.
494,1646,Islamabad,Pakistan,7/17/2021,7,2021,33.665087,73.121219,84399,133,787,0,2381.75,3959.36,1126.89,2312.25,1384.1,3885.31,1164011.57,587661.68,1615676.41,1.46,0.87,2.45,2155173.482,21.1769,1,1,0.7097,0,0.4983,1,137.28,147.86,120.55,30.92,33.3,27.15,2567,52,75.14,7.71,63.57,25.3,Passing clouds.
495,1660,Islamabad,Pakistan,7/18/2021,7,2021,33.665087,73.121219,84563,164,787,0,2449.0,4092.45,1163.57,2313.79,1385.03,3887.9,1166460.57,588832.98,1620042.29,1.55,0.93,2.6,2155173.482,20.2527,1,1,0.7088,0,0.507,1,140.76,151.64,123.72,31.51,33.95,27.7,2567,52,54.86,3.71,33.29,16.88,Clear.
496,1674,Islamabad,Pakistan,7/19/2021,7,2021,33.665087,73.121219,84722,159,787,0,2513.75,4219.97,1199.48,2315.47,1386.03,3890.72,1168974.31,590040.2,1624557.85,1.68,1.0,2.81,2155173.482,19.2867,1,1,0.7079,0,0.5146,1,145.31,156.39,128.35,32.28,34.74,28.51,2567,52,76.14,13.14,59.57,25.25,Clear.
497,1688,Islamabad,Pakistan,7/20/2021,7,2021,33.665087,73.121219,84842,120,787,0,2575.78,4341.21,1234.57,2317.31,1387.14,3893.82,1171550.1,591282.48,1629217.91,1.85,1.1,3.1,2155173.482,18.3344,1,1,0.707,0,0.5222,1,150.63,161.77,134.04,33.2,35.65,29.54,2567,52,88.14,26.29,68.86,29.36,Passing clouds.
498,1702,Islamabad,Pakistan,7/21/2021,7,2021,33.665087,73.121219,85028,186,788,1,2634.9,4455.51,1268.98,2319.37,1388.37,3897.28,1174184.99,592558.8,1634016.43,2.06,1.23,3.46,2155173.482,17.4356,1,1,0.706,0,0.5296,1,156.75,167.87,140.63,34.28,36.72,30.76,2567,52,25.86,5.29,19.71,8.4,Overcast.
499,1716,Islamabad,Pakistan,7/22/2021,7,2021,33.665087,73.121219,85179,151,788,0,2690.93,4562.43,1302.24,2321.69,1389.76,3901.18,1176875.92,593868.09,1638946.54,2.32,1.39,3.9,2155173.482,16.6195,1,1,0.7051,0,0.537,1,163.35,174.38,147.65,35.51,37.91,32.1,2567,52,53.14,8.57,35.29,16.78,Passing clouds.
500,1730,Islamabad,Pakistan,7/23/2021,7,2021,33.665087,73.121219,85230,51,789,1,2743.72,4661.65,1334.24,2324.31,1391.32,3905.57,1179619.64,595209.17,1644000.56,2.62,1.57,4.4,2155173.482,15.9091,1,1,0.7046,0,0.5434,1,170.87,181.83,155.33,36.92,39.29,33.57,2567,52,79.0,13.71,63.86,29.34,Clear.
501,1744,Islamabad,Pakistan,7/24/2021,7,2021,33.665087,73.121219,85230,0,789,0,2793.18,4752.87,1364.85,2327.24,1393.08,3910.5,1182412.82,596580.8,1649170.08,2.94,1.76,4.93,2155173.482,15.3234,1,1,0.7044,0,0.5489,1,178.9,189.8,163.22,38.5,40.85,35.13,2567,52,36.86,3.29,30.57,12.59,Clear.
502,1758,Islamabad,Pakistan,7/25/2021,7,2021,33.665087,73.121219,85519,289,792,3,2839.21,4835.89,1393.96,2330.51,1395.03,3915.99,1185252.02,597981.66,1654445.94,3.26,1.95,5.48,2155173.482,14.8777,1,1,0.7039,0,0.5548,1,187.63,198.53,171.4,40.41,42.76,36.92,2567,52,52.14,7.43,35.71,16.83,Passing clouds.
503,1772,Islamabad,Pakistan,7/26/2021,7,2021,33.665087,73.121219,85780,261,793,1,2881.75,4910.53,1421.51,2334.09,1397.18,3922.01,1188133.78,599410.36,1659818.34,3.58,2.15,6.02,2155173.482,14.5843,1,1,0.7035,0,0.5586,1,196.78,207.75,179.68,42.55,44.93,38.86,2567,52,77.57,13.14,55.0,25.23,Passing clouds.
504,1786,Islamabad,Pakistan,7/27/2021,7,2021,33.665087,73.121219,85947,167,796,3,2920.79,4976.71,1447.46,2337.98,1399.51,3928.54,1191054.57,600865.47,1665277.04,3.88,2.33,6.53,2155173.482,14.4531,1,1,0.703,0,0.5602,1,206.32,217.47,188.1,44.76,47.18,40.81,2567,52,49.86,9.57,40.57,16.8,Overcast.
505,1800,Islamabad,Pakistan,7/28/2021,7,2021,33.665087,73.121219,86226,279,796,0,2956.32,5034.37,1471.81,2342.12,1401.99,3935.51,1194010.88,602345.5,1670811.58,4.15,2.48,6.97,2155173.482,14.4916,1,1,0.7025,0,0.558,1,215.99,227.42,196.74,46.82,49.3,42.65,2567,52,48.57,11.43,43.71,16.76,Passing clouds.
506,1814,Islamabad,Pakistan,7/29/2021,7,2021,33.665087,73.121219,86602,376,797,1,2988.36,5083.5,1494.57,2346.48,1404.6,3942.83,1196999.24,603844.88,1676411.33,4.36,2.61,7.33,2155173.482,14.6988,1,1,0.7021,0,0.5546,1,224.85,236.63,204.62,48.81,51.37,44.42,2567,52,84.29,17.29,76.86,29.32,Overcast.
507,1828,Islamabad,Pakistan,7/30/2021,7,2021,33.665087,73.121219,86945,343,799,2,3016.96,5124.14,1516.1,2351.01,1407.31,3950.44,1200016.2,605360.97,1682065.54,4.53,2.71,7.6,2155173.482,15.0593,1,1,0.7018,0,0.5524,1,233.81,246.07,212.55,50.61,53.26,46.01,2567,52,84.29,17.29,76.86,29.32,Overcast.
508,1842,Islamabad,Pakistan,7/31/2021,7,2021,33.665087,73.121219,87304,359,801,2,3042.18,5156.41,1535.95,2355.67,1410.1,3958.27,1203058.38,606896.92,1687763.42,4.66,2.79,7.83,2155173.482,15.5399,1,1,0.7019,0,0.5454,1,242.42,255.28,219.91,52.14,54.9,47.3,2567,52,24.86,4.57,19.86,8.41,Passing clouds.
509,1856,Islamabad,Pakistan,8/1/2021,8,2021,33.665087,73.121219,87699,395,803,2,3064.12,5180.57,1554.07,2360.45,1412.96,3966.3,1206122.5,608450.99,1693494.27,4.78,2.86,8.03,2155173.482,16.0925,1,1,0.7019,0,0.538,1,250.26,263.82,225.95,53.63,56.53,48.42,2567,52,67.57,8.43,52.43,25.28,Passing clouds.
510,1870,Islamabad,Pakistan,8/2/2021,8,2021,33.665087,73.121219,88093,394,803,0,3082.86,5197.0,1570.43,2365.35,1415.89,3974.54,1209205.37,610021.42,1699247.72,4.9,2.94,8.24,2155173.482,16.6725,1,1,0.7019,0,0.5316,1,257.76,272.25,231.4,54.95,58.04,49.34,2567,52,67.14,12.57,60.71,29.48,Passing clouds.
