,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
124,1571,Punjab,Pakistan,7/12/2020,7,2020,30.811346,72.139132,86556,565,2006,21,52181.51,93969.11,26143.66,38984.51,20001.87,68369.2,27324196.72,10630532.25,43778963.84,272.19,139.65,477.36,113939260.1,-20.162,1,1,0.7224,0,0.5001,1,35771.52,66178.07,15059.67,6685.56,12368.44,2814.6,51809,1601,56.21,9.46,38.79,20.17,Clear.
125,1585,Punjab,Pakistan,7/13/2020,7,2020,30.811346,72.139132,87043,487,2013,7,49477.01,89166.9,24767.15,39230.21,20127.93,68800.1,27373673.73,10657320.5,43843218.13,245.7,126.06,430.9,113939260.1,-19.8054,1,1,0.721,0,0.4957,1,33370.02,62092.91,14116.15,6216.54,11567.37,2629.72,51809,1601,79.54,7.29,50.92,23.9,Passing clouds.
126,1599,Punjab,Pakistan,7/14/2020,7,2020,30.811346,72.139132,87492,449,2026,13,46964.36,84662.09,23483.12,39452.43,20241.95,69189.81,27420638.09,10682722.19,43915076.59,222.22,114.01,389.72,113939260.1,-19.4509,1,1,0.7197,0,0.4914,1,31122.96,58236.83,13204.18,5800.04,10852.95,2460.72,51809,1601,46.27,3.44,25.12,15.35,Passing clouds.
127,1613,Punjab,Pakistan,7/15/2020,7,2020,30.811346,72.139132,88045,553,2043,17,44629.82,80437.14,22235.15,39653.9,20345.32,69543.14,27465267.91,10706831.66,43983557.31,201.47,103.37,353.33,113939260.1,-19.112,1,1,0.7191,0,0.4874,1,28967.38,54496.65,12322.9,5382.65,10126.44,2289.81,51809,1601,46.27,3.44,25.12,15.35,Passing clouds.
128,1627,Punjab,Pakistan,7/16/2020,7,2020,30.811346,72.139132,88539,494,2051,8,42460.62,76475.58,21060.66,39837.11,20439.32,69864.45,27507728.52,10729737.41,44048877.82,183.21,94.0,321.31,113939260.1,-18.7824,1,1,0.7186,0,0.4834,1,26986.6,51032.97,11504.87,5015.83,9485.18,2138.34,51809,1601,46.96,5.96,34.42,21.48,Clear.
129,1641,Punjab,Pakistan,7/17/2020,7,2020,30.811346,72.139132,88539,0,2051,0,40444.85,72761.75,19969.91,40004.33,20525.12,70157.72,27548173.38,10751522.43,44112031.99,167.22,85.8,293.27,113939260.1,-18.4448,1,1,0.7177,0,0.479,1,25101.95,47702.29,10720.45,4669.69,8874.01,1994.32,51809,1601,56.23,6.85,45.35,23.32,Passing clouds.
130,1655,Punjab,Pakistan,7/18/2020,7,2020,30.811346,72.139132,89465,926,2067,16,38571.52,69298.28,18957.15,40157.63,20603.77,70426.57,27586744.89,10772264.25,44172759.35,153.3,78.65,268.85,113939260.1,-18.0807,1,1,0.7168,0,0.4739,1,23452.29,44772.66,10029.17,4354.98,8314.06,1862.37,51809,1601,51.65,5.69,32.52,18.42,Passing clouds.
131,1669,Punjab,Pakistan,7/19/2020,7,2020,30.811346,72.139132,89793,328,2079,12,36830.35,66220.55,18017.04,40298.89,20676.25,70674.31,27623575.24,10792035.02,44230838.74,141.26,72.48,247.74,113939260.1,-17.6897,1,1,0.7159,0,0.469,1,21885.23,41958.34,9307.48,4075.28,7813.12,1733.16,51809,1601,48.33,3.75,25.6,14.76,Passing clouds.
132,1683,Punjab,Pakistan,7/20/2020,7,2020,30.811346,72.139132,90191,398,2083,4,35211.74,63447.46,17144.61,40429.83,20743.42,70903.93,27658786.98,10810901.87,44286439.21,130.94,67.18,229.63,113939260.1,-17.3174,1,1,0.715,0,0.4644,1,20440.32,39338.64,8708.64,3819.62,7351.09,1627.36,51809,1601,45.31,5.83,26.6,15.93,Passing clouds.
133,1697,Punjab,Pakistan,7/21/2020,7,2020,30.811346,72.139132,90444,253,2090,7,33706.74,60704.09,16335.27,40551.94,20806.08,71118.1,27692493.72,10828927.33,44339717.46,122.12,62.65,214.16,113939260.1,-17.0433,1,1,0.7141,0,0.4597,1,19072.33,36830.8,8174.35,3571.07,6896.13,1530.55,51809,1601,68.71,10.6,47.19,23.23,Passing clouds.
134,1711,Punjab,Pakistan,7/22/2020,7,2020,30.811346,72.139132,90816,372,2095,5,32307.0,58047.06,15584.74,40666.54,20864.87,71319.06,27724800.72,10846169.64,44390818.9,114.59,58.79,200.97,113939260.1,-16.9416,1,1,0.7137,0,0.4552,1,17776.14,34428.78,7676.05,3334.5,6458.25,1439.9,51809,1601,68.71,10.6,47.19,23.23,Passing clouds.
135,1725,Punjab,Pakistan,7/23/2020,7,2020,30.811346,72.139132,91129,313,2100,5,31004.83,55546.09,14889.06,40774.7,20920.37,71508.75,27755805.55,10862683.08,44439878.26,108.16,55.5,189.69,113939260.1,-17.0653,1,1,0.7135,0,0.4513,1,16596.22,32223.13,7229.65,3124.56,6066.63,1361.12,51809,1601,71.88,7.96,57.88,23.95,Thundershowers. Partly cloudy.
136,1739,Punjab,Pakistan,7/24/2020,7,2020,30.811346,72.139132,91423,294,2105,5,29793.21,53207.39,14273.2,40877.34,20973.03,71688.77,27785598.77,10878518.27,44487020.31,102.64,52.66,180.01,113939260.1,-17.443,1,1,0.713,0,0.4471,1,15523.64,30201.47,6833.23,2920.43,5681.75,1285.52,51809,1601,71.88,7.96,57.88,23.95,Thundershowers. Partly cloudy.
137,1753,Punjab,Pakistan,7/25/2020,7,2020,30.811346,72.139132,91691,268,2113,8,28665.7,51021.66,13710.7,40975.19,21023.24,71860.37,27814264.46,10893722.47,44532360.82,97.85,50.2,171.6,113939260.1,-18.0809,1,1,0.7125,0,0.4431,1,14530.69,28314.68,6471.26,2733.33,5326.2,1217.29,51809,1601,81.73,2.6,29.35,12.31,Clear.
138,1767,Punjab,Pakistan,7/26/2020,7,2020,30.811346,72.139132,91901,210,2116,3,27616.28,49153.6,13192.54,41068.79,21071.26,72024.51,27841880.74,10908339.94,44576007.36,93.59,48.02,164.14,113939260.1,-18.972,1,1,0.7121,0,0.4386,1,13645.55,26581.37,6145.07,2562.27,4991.27,1153.88,51809,1601,73.42,3.67,36.33,17.2,Clear.
