Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered
Gilgit-Baltistan,Pakistan,2021-04-24 04:20:38,35.792146,74.982138,5247.0,104.0,5033.0
Islamabad,Pakistan,2021-04-24 04:20:38,33.665087,73.121219,72613.0,657.0,59080.0
Khyber Pakhtunkhwa,Pakistan,2021-04-24 04:20:38,34.485332,72.09169,112140.0,3066.0,94675.0
Punjab,Pakistan,2021-04-24 04:20:38,30.811346,72.13913199999998,285542.0,7897.0,232135.0
Sindh,Pakistan,2021-04-24 04:20:38,26.009446,68.77680699999999,276670.0,4587.0,261871.0
Azad Jammu and Kashmir,Pakistan,2021-04-25 04:20:32,34.027401,73.947253,16463.0,461.0,13714.0
Balochistan,Pakistan,2021-04-25 04:20:32,28.328492,65.898403,21618.0,232.0,20159.0
Gilgit-Baltistan,Pakistan,2021-04-25 04:20:32,35.792146,74.982138,5253.0,104.0,5040.0
Islamabad,Pakistan,2021-04-25 04:20:32,33.665087,73.121219,72981.0,660.0,59591.0
Khyber Pakhtunkhwa,Pakistan,2021-04-25 04:20:32,34.485332,72.09169,113121.0,3103.0,95515.0
Punjab,Pakistan,2021-04-25 04:20:32,30.811346,72.13913199999998,288598.0,7964.0,233655.0
Sindh,Pakistan,2021-04-25 04:20:32,26.009446,68.77680699999999,277593.0,4593.0,262138.0
Azad Jammu and Kashmir,Pakistan,2021-04-26 04:21:04,34.027401,73.947253,16591.0,462.0,13823.0
Balochistan,Pakistan,2021-04-26 04:21:04,28.328492,65.898403,21743.0,232.0,20286.0
Gilgit-Baltistan,Pakistan,2021-04-26 04:21:04,35.792146,74.982138,5258.0,105.0,5043.0
Islamabad,Pakistan,2021-04-26 04:21:04,33.665087,73.121219,73450.0,665.0,59993.0
Khyber Pakhtunkhwa,Pakistan,2021-04-26 04:21:04,34.485332,72.09169,114077.0,3134.0,96936.0
Punjab,Pakistan,2021-04-26 04:21:04,30.811346,72.13913199999998,290788.0,7990.0,235669.0
Sindh,Pakistan,2021-04-26 04:21:04,26.009446,68.77680699999999,278545.0,4599.0,262296.0
Azad Jammu and Kashmir,Pakistan,2021-04-27 04:20:52,34.027401,73.947253,16659.0,464.0,13921.0
Balochistan,Pakistan,2021-04-27 04:20:52,28.328492,65.898403,21803.0,232.0,20350.0
Gilgit-Baltistan,Pakistan,2021-04-27 04:20:52,35.792146,74.982138,5272.0,105.0,5050.0
Islamabad,Pakistan,2021-04-27 04:20:52,33.665087,73.121219,73804.0,670.0,60521.0
Khyber Pakhtunkhwa,Pakistan,2021-04-27 04:20:52,34.485332,72.09169,114661.0,3156.0,98045.0
Punjab,Pakistan,2021-04-27 04:20:52,30.811346,72.13913199999998,293468.0,8097.0,239290.0
Sindh,Pakistan,2021-04-27 04:20:52,26.009446,68.77680699999999,279272.0,4605.0,262639.0
Azad Jammu and Kashmir,Pakistan,2021-04-28 04:20:32,34.027401,73.947253,16779.0,468.0,14029.0
Balochistan,Pakistan,2021-04-28 04:20:32,28.328492,65.898403,21945.0,233.0,20464.0
Gilgit-Baltistan,Pakistan,2021-04-28 04:20:32,35.792146,74.982138,5280.0,105.0,5050.0
Islamabad,Pakistan,2021-04-28 04:20:32,33.665087,73.121219,74131.0,675.0,60821.0
Khyber Pakhtunkhwa,Pakistan,2021-04-28 04:20:32,34.485332,72.09169,115596.0,3201.0,100051.0
Punjab,Pakistan,2021-04-28 04:20:32,30.811346,72.13913199999998,296144.0,8224.0,240814.0
Sindh,Pakistan,2021-04-28 04:20:32,26.009446,68.77680699999999,280356.0,4624.0,263265.0
Azad Jammu and Kashmir,Pakistan,2021-04-29 04:20:55,34.027401,73.947253,16931.0,470.0,14195.0
Balochistan,Pakistan,2021-04-29 04:20:55,28.328492,65.898403,22118.0,233.0,20530.0
Gilgit-Baltistan,Pakistan,2021-04-29 04:20:55,35.792146,74.982138,5296.0,106.0,5049.0
Islamabad,Pakistan,2021-04-29 04:20:55,33.665087,73.121219,74640.0,677.0,61236.0
Khyber Pakhtunkhwa,Pakistan,2021-04-29 04:20:55,34.485332,72.09169,116523.0,3238.0,101342.0
Punjab,Pakistan,2021-04-29 04:20:55,30.811346,72.13913199999998,298818.0,8327.0,242068.0
Sindh,Pakistan,2021-04-29 04:20:55,26.009446,68.77680699999999,281385.0,4629.0,263773.0
Azad Jammu and Kashmir,Pakistan,2021-04-30 04:21:03,34.027401,73.947253,17057.0,475.0,14359.0
Balochistan,Pakistan,2021-04-30 04:21:03,28.328492,65.898403,22278.0,234.0,20592.0
Gilgit-Baltistan,Pakistan,2021-04-30 04:21:03,35.792146,74.982138,5305.0,106.0,5072.0
Islamabad,Pakistan,2021-04-30 04:21:03,33.665087,73.121219,75067.0,679.0,61785.0
Khyber Pakhtunkhwa,Pakistan,2021-04-30 04:21:03,34.485332,72.09169,117557.0,3274.0,102142.0
Punjab,Pakistan,2021-04-30 04:21:03,30.811346,72.13913199999998,301114.0,8410.0,243463.0
Sindh,Pakistan,2021-04-30 04:21:03,26.009446,68.77680699999999,282445.0,4633.0,264052.0
Azad Jammu and Kashmir,Pakistan,2021-05-01 04:20:47,34.027401,73.947253,17187.0,476.0,14472.0
Balochistan,Pakistan,2021-05-01 04:20:47,28.328492,65.898403,22369.0,236.0,20729.0
Gilgit-Baltistan,Pakistan,2021-05-01 04:20:47,35.792146,74.982138,5310.0,107.0,5086.0
Islamabad,Pakistan,2021-05-01 04:20:47,33.665087,73.121219,75498.0,683.0,62320.0
Khyber Pakhtunkhwa,Pakistan,2021-05-01 04:20:47,34.485332,72.09169,118413.0,3310.0,102938.0
Punjab,Pakistan,2021-05-01 04:20:47,30.811346,72.13913199999998,303182.0,8500.0,247050.0
Sindh,Pakistan,2021-05-01 04:20:47,26.009446,68.77680699999999,283560.0,4645.0,264414.0
Azad Jammu and Kashmir,Pakistan,2021-05-02 04:20:48,34.027401,73.947253,17297.0,477.0,14584.0
Balochistan,Pakistan,2021-05-02 04:20:48,28.328492,65.898403,22528.0,237.0,20786.0
Gilgit-Baltistan,Pakistan,2021-05-02 04:20:48,35.792146,74.982138,5312.0,107.0,5087.0
Islamabad,Pakistan,2021-05-02 04:20:48,33.665087,73.121219,75892.0,691.0,62959.0
Khyber Pakhtunkhwa,Pakistan,2021-05-02 04:20:48,34.485332,72.09169,119277.0,3350.0,103921.0
Punjab,Pakistan,2021-05-02 04:20:48,30.811346,72.13913199999998,304889.0,8550.0,250033.0
Sindh,Pakistan,2021-05-02 04:20:48,26.009446,68.77680699999999,284738.0,4658.0,264832.0
Azad Jammu and Kashmir,Pakistan,2021-05-03 04:20:39,34.027401,73.947253,17371.0,483.0,14669.0
Balochistan,Pakistan,2021-05-03 04:20:39,28.328492,65.898403,22620.0,237.0,20926.0
Gilgit-Baltistan,Pakistan,2021-05-03 04:20:39,35.792146,74.982138,5327.0,107.0,5102.0
Islamabad,Pakistan,2021-05-03 04:20:39,33.665087,73.121219,76209.0,691.0,63481.0
Khyber Pakhtunkhwa,Pakistan,2021-05-03 04:20:39,34.485332,72.09169,120064.0,3392.0,104903.0
Punjab,Pakistan,2021-05-03 04:20:39,30.811346,72.13913199999998,306929.0,8572.0,253687.0
Sindh,Pakistan,2021-05-03 04:20:39,26.009446,68.77680699999999,285626.0,4667.0,265276.0
Azad Jammu and Kashmir,Pakistan,2021-05-04 04:20:34,34.027401,73.947253,17397.0,487.0,14746.0
Balochistan,Pakistan,2021-05-04 04:20:34,28.328492,65.898403,22664.0,239.0,21014.0
Gilgit-Baltistan,Pakistan,2021-05-04 04:20:34,35.792146,74.982138,5330.0,107.0,5110.0
Islamabad,Pakistan,2021-05-04 04:20:34,33.665087,73.121219,76492.0,693.0,63933.0
Khyber Pakhtunkhwa,Pakistan,2021-05-04 04:20:34,34.485332,72.09169,120590.0,3423.0,105527.0
Punjab,Pakistan,2021-05-04 04:20:34,30.811346,72.13913199999998,308529.0,8683.0,256956.0
Sindh,Pakistan,2021-05-04 04:20:34,26.009446,68.77680699999999,286521.0,4678.0,265776.0
Azad Jammu and Kashmir,Pakistan,2021-05-05 04:20:43,34.027401,73.947253,17397.0,487.0,14746.0
Balochistan,Pakistan,2021-05-05 04:20:43,28.328492,65.898403,22664.0,239.0,21014.0
Gilgit-Baltistan,Pakistan,2021-05-05 04:20:43,35.792146,74.982138,5330.0,107.0,5110.0
Islamabad,Pakistan,2021-05-05 04:20:43,33.665087,73.121219,76492.0,693.0,63933.0
Khyber Pakhtunkhwa,Pakistan,2021-05-05 04:20:43,34.485332,72.09169,120590.0,3423.0,105527.0
Punjab,Pakistan,2021-05-05 04:20:43,30.811346,72.13913199999998,308529.0,8683.0,256956.0
Sindh,Pakistan,2021-05-05 04:20:43,26.009446,68.77680699999999,286521.0,4678.0,265776.0
Azad Jammu and Kashmir,Pakistan,2021-05-06 04:20:38,34.027401,73.947253,17465.0,491.0,14856.0
Balochistan,Pakistan,2021-05-06 04:20:38,28.328492,65.898403,22776.0,239.0,21150.0
Gilgit-Baltistan,Pakistan,2021-05-06 04:20:38,35.792146,74.982138,5341.0,107.0,5114.0
Islamabad,Pakistan,2021-05-06 04:20:38,33.665087,73.121219,76696.0,698.0,64421.0
Khyber Pakhtunkhwa,Pakistan,2021-05-06 04:20:38,34.485332,72.09169,121099.0,3466.0,106557.0
Punjab,Pakistan,2021-05-06 04:20:38,30.811346,72.13913199999998,310616.0,8741.0,260241.0
Sindh,Pakistan,2021-05-06 04:20:38,26.009446,68.77680699999999,287643.0,4687.0,266388.0
Azad Jammu and Kashmir,Pakistan,2021-05-07 04:20:40,34.027401,73.947253,17660.0,499.0,15098.0
Balochistan,Pakistan,2021-05-07 04:20:40,28.328492,65.898403,23016.0,243.0,21361.0
Gilgit-Baltistan,Pakistan,2021-05-07 04:20:40,35.792146,74.982138,5358.0,107.0,5139.0
Islamabad,Pakistan,2021-05-07 04:20:40,33.665087,73.121219,77414.0,702.0,65524.0
Khyber Pakhtunkhwa,Pakistan,2021-05-07 04:20:40,34.485332,72.09169,122520.0,3537.0,108462.0
Punjab,Pakistan,2021-05-07 04:20:40,30.811346,72.13913199999998,314517.0,8891.0,264647.0
Sindh,Pakistan,2021-05-07 04:20:40,26.009446,68.77680699999999,289646.0,4698.0,267524.0
Azad Jammu and Kashmir,Pakistan,2021-05-08 04:21:04,34.027401,73.947253,17763.0,503.0,15168.0
Balochistan,Pakistan,2021-05-08 04:21:04,28.328492,65.898403,23186.0,246.0,21509.0
Gilgit-Baltistan,Pakistan,2021-05-08 04:21:04,35.792146,74.982138,5367.0,107.0,5146.0
Islamabad,Pakistan,2021-05-08 04:21:04,33.665087,73.121219,77684.0,706.0,65977.0
Khyber Pakhtunkhwa,Pakistan,2021-05-08 04:21:04,34.485332,72.09169,123150.0,3562.0,109609.0
Punjab,Pakistan,2021-05-08 04:21:04,30.811346,72.13913199999998,316334.0,8951.0,266745.0
Sindh,Pakistan,2021-05-08 04:21:04,26.009446,68.77680699999999,290756.0,4722.0,268558.0
Azad Jammu and Kashmir,Pakistan,2021-05-09 04:20:35,34.027401,73.947253,17866.0,507.0,15290.0
Balochistan,Pakistan,2021-05-09 04:20:35,28.328492,65.898403,23324.0,247.0,21557.0
Gilgit-Baltistan,Pakistan,2021-05-09 04:20:35,35.792146,74.982138,5380.0,107.0,5146.0
Islamabad,Pakistan,2021-05-09 04:20:35,33.665087,73.121219,77974.0,708.0,66520.0
Khyber Pakhtunkhwa,Pakistan,2021-05-09 04:20:35,34.485332,72.09169,123842.0,3588.0,110179.0
Punjab,Pakistan,2021-05-09 04:20:35,30.811346,72.13913199999998,317972.0,9032.0,269355.0
Sindh,Pakistan,2021-05-09 04:20:35,26.009446,68.77680699999999,291668.0,4726.0,269234.0
Azad Jammu and Kashmir,Pakistan,2021-05-10 04:20:38,34.027401,73.947253,17945.0,508.0,15389.0
Balochistan,Pakistan,2021-05-10 04:20:38,28.328492,65.898403,23447.0,248.0,21737.0
Gilgit-Baltistan,Pakistan,2021-05-10 04:20:38,35.792146,74.982138,5388.0,107.0,5167.0
Islamabad,Pakistan,2021-05-10 04:20:38,33.665087,73.121219,78200.0,715.0,67025.0
Khyber Pakhtunkhwa,Pakistan,2021-05-10 04:20:38,34.485332,72.09169,124484.0,3615.0,111142.0
Punjab,Pakistan,2021-05-10 04:20:38,30.811346,72.13913199999998,319365.0,9058.0,271825.0
Sindh,Pakistan,2021-05-10 04:20:38,26.009446,68.77680699999999,292644.0,4742.0,269820.0
Azad Jammu and Kashmir,Pakistan,2021-05-11 04:20:41,34.027401,73.947253,17984.0,508.0,15491.0
Balochistan,Pakistan,2021-05-11 04:20:41,28.328492,65.898403,23534.0,253.0,21876.0
Gilgit-Baltistan,Pakistan,2021-05-11 04:20:41,35.792146,74.982138,5401.0,107.0,5182.0
Islamabad,Pakistan,2021-05-11 04:20:41,33.665087,73.121219,78382.0,716.0,67433.0
Khyber Pakhtunkhwa,Pakistan,2021-05-11 04:20:41,34.485332,72.09169,124979.0,3644.0,111669.0
Punjab,Pakistan,2021-05-11 04:20:41,30.811346,72.13913199999998,320851.0,9125.0,274131.0
Sindh,Pakistan,2021-05-11 04:20:41,26.009446,68.77680699999999,293426.0,4753.0,270710.0
Azad Jammu and Kashmir,Pakistan,2021-05-12 04:21:29,34.027401,73.947253,18056.0,509.0,15596.0
Balochistan,Pakistan,2021-05-12 04:21:29,28.328492,65.898403,23655.0,255.0,22012.0
Gilgit-Baltistan,Pakistan,2021-05-12 04:21:29,35.792146,74.982138,5407.0,107.0,5186.0
Islamabad,Pakistan,2021-05-12 04:21:29,33.665087,73.121219,78560.0,718.0,67811.0
Khyber Pakhtunkhwa,Pakistan,2021-05-12 04:21:29,34.485332,72.09169,125392.0,3668.0,112706.0
Punjab,Pakistan,2021-05-12 04:21:29,30.811346,72.13913199999998,322117.0,9188.0,276800.0
Sindh,Pakistan,2021-05-12 04:21:29,26.009446,68.77680699999999,294251.0,4765.0,271581.0
Azad Jammu and Kashmir,Pakistan,2021-05-13 04:20:51,34.027401,73.947253,18129.0,510.0,15699.0
Balochistan,Pakistan,2021-05-13 04:20:51,28.328492,65.898403,23728.0,255.0,22155.0
Gilgit-Baltistan,Pakistan,2021-05-13 04:20:51,35.792146,74.982138,5410.0,107.0,5189.0
Islamabad,Pakistan,2021-05-13 04:20:51,33.665087,73.121219,78725.0,722.0,68270.0
Khyber Pakhtunkhwa,Pakistan,2021-05-13 04:20:51,34.485332,72.09169,125914.0,3697.0,113520.0
Punjab,Pakistan,2021-05-13 04:20:51,30.811346,72.13913199999998,323314.0,9267.0,279268.0
Sindh,Pakistan,2021-05-13 04:20:51,26.009446,68.77680699999999,295483.0,4778.0,272214.0
Azad Jammu and Kashmir,Pakistan,2021-05-14 04:20:41,34.027401,73.947253,18186.0,511.0,15744.0
Balochistan,Pakistan,2021-05-14 04:20:41,28.328492,65.898403,23778.0,257.0,22256.0
Gilgit-Baltistan,Pakistan,2021-05-14 04:20:41,35.792146,74.982138,5414.0,107.0,5199.0
Islamabad,Pakistan,2021-05-14 04:20:41,33.665087,73.121219,78969.0,724.0,68777.0
Khyber Pakhtunkhwa,Pakistan,2021-05-14 04:20:41,34.485332,72.09169,126403.0,3723.0,114074.0
Punjab,Pakistan,2021-05-14 04:20:41,30.811346,72.13913199999998,324106.0,9282.0,281525.0
Sindh,Pakistan,2021-05-14 04:20:41,26.009446,68.77680699999999,296364.0,4780.0,272863.0
Azad Jammu and Kashmir,Pakistan,2021-05-15 04:20:58,34.027401,73.947253,18212.0,513.0,15804.0
Balochistan,Pakistan,2021-05-15 04:20:58,28.328492,65.898403,23814.0,262.0,22343.0
Gilgit-Baltistan,Pakistan,2021-05-15 04:20:58,35.792146,74.982138,5417.0,107.0,5216.0
Islamabad,Pakistan,2021-05-15 04:20:58,33.665087,73.121219,79027.0,727.0,69147.0
Khyber Pakhtunkhwa,Pakistan,2021-05-15 04:20:58,34.485332,72.09169,126614.0,3743.0,114243.0
Punjab,Pakistan,2021-05-15 04:20:58,30.811346,72.13913199999998,324589.0,9322.0,283524.0
Sindh,Pakistan,2021-05-15 04:20:58,26.009446,68.77680699999999,297078.0,4793.0,273203.0
Azad Jammu and Kashmir,Pakistan,2021-05-16 04:20:49,34.027401,73.947253,18231.0,514.0,15857.0
Balochistan,Pakistan,2021-05-16 04:20:49,28.328492,65.898403,23831.0,264.0,22398.0
Gilgit-Baltistan,Pakistan,2021-05-16 04:20:49,35.792146,74.982138,5418.0,107.0,5216.0
Islamabad,Pakistan,2021-05-16 04:20:49,33.665087,73.121219,79123.0,731.0,69557.0
Khyber Pakhtunkhwa,Pakistan,2021-05-16 04:20:49,34.485332,72.09169,126787.0,3766.0,114783.0
Punjab,Pakistan,2021-05-16 04:20:49,30.811346,72.13913199999998,325662.0,9367.0,285368.0
Sindh,Pakistan,2021-05-16 04:20:49,26.009446,68.77680699999999,298078.0,4794.0,275589.0
Azad Jammu and Kashmir,Pakistan,2021-05-17 04:20:34,34.027401,73.947253,18258.0,514.0,15921.0
Balochistan,Pakistan,2021-05-17 04:20:34,28.328492,65.898403,23866.0,267.0,22501.0
Gilgit-Baltistan,Pakistan,2021-05-17 04:20:34,35.792146,74.982138,5423.0,107.0,5220.0
Islamabad,Pakistan,2021-05-17 04:20:34,33.665087,73.121219,79221.0,731.0,70000.0
Khyber Pakhtunkhwa,Pakistan,2021-05-17 04:20:34,34.485332,72.09169,127038.0,3786.0,115428.0
Punjab,Pakistan,2021-05-17 04:20:34,30.811346,72.13913199999998,327362.0,9411.0,287376.0
Sindh,Pakistan,2021-05-17 04:20:34,26.009446,68.77680699999999,299194.0,4801.0,276076.0
Azad Jammu and Kashmir,Pakistan,2021-05-18 04:20:33,34.027401,73.947253,18286.0,517.0,16012.0
Balochistan,Pakistan,2021-05-18 04:20:33,28.328492,65.898403,23931.0,267.0,22617.0
Gilgit-Baltistan,Pakistan,2021-05-18 04:20:33,35.792146,74.982138,5428.0,107.0,5245.0
Islamabad,Pakistan,2021-05-18 04:20:33,33.665087,73.121219,79371.0,733.0,70344.0
Khyber Pakhtunkhwa,Pakistan,2021-05-18 04:20:33,34.485332,72.09169,127224.0,3804.0,115742.0
Punjab,Pakistan,2021-05-18 04:20:33,30.811346,72.13913199999998,328775.0,9500.0,288809.0
Sindh,Pakistan,2021-05-18 04:20:33,26.009446,68.77680699999999,299913.0,4824.0,276742.0
Azad Jammu and Kashmir,Pakistan,2021-05-19 04:20:42,34.027401,73.947253,18360.0,519.0,16115.0
Balochistan,Pakistan,2021-05-19 04:20:42,28.328492,65.898403,24064.0,270.0,22747.0
Gilgit-Baltistan,Pakistan,2021-05-19 04:20:42,35.792146,74.982138,5439.0,107.0,5261.0
Islamabad,Pakistan,2021-05-19 04:20:42,33.665087,73.121219,79552.0,735.0,70697.0
Khyber Pakhtunkhwa,Pakistan,2021-05-19 04:20:42,34.485332,72.09169,127609.0,3827.0,116601.0
Punjab,Pakistan,2021-05-19 04:20:42,30.811346,72.13913199999998,329913.0,9563.0,290861.0
Sindh,Pakistan,2021-05-19 04:20:42,26.009446,68.77680699999999,301247.0,4835.0,277669.0
Azad Jammu and Kashmir,Pakistan,2021-05-20 04:21:05,34.027401,73.947253,18469.0,521.0,16231.0
Balochistan,Pakistan,2021-05-20 04:21:05,28.328492,65.898403,24223.0,270.0,22874.0
Gilgit-Baltistan,Pakistan,2021-05-20 04:21:05,35.792146,74.982138,5452.0,107.0,5281.0
Islamabad,Pakistan,2021-05-20 04:21:05,33.665087,73.121219,79789.0,740.0,70999.0
Khyber Pakhtunkhwa,Pakistan,2021-05-20 04:21:05,34.485332,72.09169,128033.0,3855.0,117176.0
Punjab,Pakistan,2021-05-20 04:21:05,30.811346,72.13913199999998,331102.0,9640.0,293281.0
Sindh,Pakistan,2021-05-20 04:21:05,26.009446,68.77680699999999,303323.0,4854.0,278280.0
Azad Jammu and Kashmir,Pakistan,2021-05-21 04:20:43,34.027401,73.947253,18547.0,523.0,16314.0
Balochistan,Pakistan,2021-05-21 04:20:43,28.328492,65.898403,24318.0,270.0,23025.0
Gilgit-Baltistan,Pakistan,2021-05-21 04:20:43,35.792146,74.982138,5454.0,107.0,5282.0
Islamabad,Pakistan,2021-05-21 04:20:43,33.665087,73.121219,80010.0,741.0,71382.0
Khyber Pakhtunkhwa,Pakistan,2021-05-21 04:20:43,34.485332,72.09169,128561.0,3875.0,117773.0
Punjab,Pakistan,2021-05-21 04:20:43,30.811346,72.13913199999998,332000.0,9704.0,297179.0
Sindh,Pakistan,2021-05-21 04:20:43,26.009446,68.77680699999999,304571.0,4869.0,279188.0
Azad Jammu and Kashmir,Pakistan,2021-05-22 04:20:45,34.027401,73.947253,18651.0,526.0,16423.0
Balochistan,Pakistan,2021-05-22 04:20:45,28.328492,65.898403,24413.0,270.0,23145.0
Gilgit-Baltistan,Pakistan,2021-05-22 04:20:45,35.792146,74.982138,5471.0,107.0,5285.0
Islamabad,Pakistan,2021-05-22 04:20:45,33.665087,73.121219,80156.0,744.0,71716.0
Khyber Pakhtunkhwa,Pakistan,2021-05-22 04:20:45,34.485332,72.09169,129013.0,3900.0,118323.0
Punjab,Pakistan,2021-05-22 04:20:45,30.811346,72.13913199999998,333057.0,9739.0,298796.0
Sindh,Pakistan,2021-05-22 04:20:45,26.009446,68.77680699999999,306707.0,4891.0,280167.0
Azad Jammu and Kashmir,Pakistan,2021-05-23 04:20:51,34.027401,73.947253,18739.0,528.0,16543.0
Balochistan,Pakistan,2021-05-23 04:20:51,28.328492,65.898403,24517.0,270.0,23231.0
Gilgit-Baltistan,Pakistan,2021-05-23 04:20:51,35.792146,74.982138,5482.0,107.0,5291.0
Islamabad,Pakistan,2021-05-23 04:20:51,33.665087,73.121219,80312.0,745.0,71939.0
Khyber Pakhtunkhwa,Pakistan,2021-05-23 04:20:51,34.485332,72.09169,129413.0,3924.0,119241.0
Punjab,Pakistan,2021-05-23 04:20:51,30.811346,72.13913199999998,333971.0,9768.0,300439.0
Sindh,Pakistan,2021-05-23 04:20:51,26.009446,68.77680699999999,308118.0,4909.0,280997.0
Azad Jammu and Kashmir,Pakistan,2021-05-24 04:20:53,34.027401,73.947253,18808.0,532.0,16658.0
Balochistan,Pakistan,2021-05-24 04:20:53,28.328492,65.898403,24583.0,270.0,23347.0
Gilgit-Baltistan,Pakistan,2021-05-24 04:20:53,35.792146,74.982138,5500.0,107.0,5291.0
Islamabad,Pakistan,2021-05-24 04:20:53,33.665087,73.121219,80418.0,745.0,72142.0
Khyber Pakhtunkhwa,Pakistan,2021-05-24 04:20:53,34.485332,72.09169,129883.0,3950.0,119731.0
Punjab,Pakistan,2021-05-24 04:20:53,30.811346,72.13913199999998,334760.0,9784.0,301609.0
Sindh,Pakistan,2021-05-24 04:20:53,26.009446,68.77680699999999,309647.0,4920.0,281596.0
Azad Jammu and Kashmir,Pakistan,2021-05-25 04:21:08,34.027401,73.947253,18852.0,532.0,16751.0
Balochistan,Pakistan,2021-05-25 04:21:08,28.328492,65.898403,24638.0,270.0,23428.0
Gilgit-Baltistan,Pakistan,2021-05-25 04:21:08,35.792146,74.982138,5512.0,107.0,5300.0
Islamabad,Pakistan,2021-05-25 04:21:08,33.665087,73.121219,80529.0,746.0,72409.0
Khyber Pakhtunkhwa,Pakistan,2021-05-25 04:21:08,34.485332,72.09169,130187.0,3970.0,119986.0
Punjab,Pakistan,2021-05-25 04:21:08,30.811346,72.13913199999998,335577.0,9839.0,302873.0
Sindh,Pakistan,2021-05-25 04:21:08,26.009446,68.77680699999999,310557.0,4936.0,282410.0
Azad Jammu and Kashmir,Pakistan,2021-05-26 04:20:35,34.027401,73.947253,18940.0,532.0,16863.0
Balochistan,Pakistan,2021-05-26 04:20:35,28.328492,65.898403,24733.0,271.0,23472.0
Gilgit-Baltistan,Pakistan,2021-05-26 04:20:35,35.792146,74.982138,5516.0,107.0,5301.0
Islamabad,Pakistan,2021-05-26 04:20:35,33.665087,73.121219,80662.0,748.0,72739.0
Khyber Pakhtunkhwa,Pakistan,2021-05-26 04:20:35,34.485332,72.09169,130644.0,3990.0,121033.0
Punjab,Pakistan,2021-05-26 04:20:35,30.811346,72.13913199999998,336315.0,9875.0,304752.0
Sindh,Pakistan,2021-05-26 04:20:35,26.009446,68.77680699999999,311766.0,4942.0,283683.0
Azad Jammu and Kashmir,Pakistan,2021-05-27 04:20:59,34.027401,73.947253,19008.0,535.0,16941.0
Balochistan,Pakistan,2021-05-27 04:20:59,28.328492,65.898403,24823.0,273.0,23501.0
Gilgit-Baltistan,Pakistan,2021-05-27 04:20:59,35.792146,74.982138,5533.0,107.0,5324.0
Islamabad,Pakistan,2021-05-27 04:20:59,33.665087,73.121219,80779.0,751.0,73217.0
Khyber Pakhtunkhwa,Pakistan,2021-05-27 04:20:59,34.485332,72.09169,131027.0,4009.0,121517.0
Punjab,Pakistan,2021-05-27 04:20:59,30.811346,72.13913199999998,337073.0,9899.0,306549.0
Sindh,Pakistan,2021-05-27 04:20:59,26.009446,68.77680699999999,313059.0,4966.0,284695.0
Azad Jammu and Kashmir,Pakistan,2021-05-28 04:20:36,34.027401,73.947253,19060.0,536.0,17031.0
Balochistan,Pakistan,2021-05-28 04:20:36,28.328492,65.898403,24908.0,273.0,23525.0
Gilgit-Baltistan,Pakistan,2021-05-28 04:20:36,35.792146,74.982138,5545.0,107.0,5326.0
Islamabad,Pakistan,2021-05-28 04:20:36,33.665087,73.121219,80927.0,753.0,73743.0
Khyber Pakhtunkhwa,Pakistan,2021-05-28 04:20:36,34.485332,72.09169,131411.0,4025.0,121822.0
Punjab,Pakistan,2021-05-28 04:20:36,30.811346,72.13913199999998,337775.0,9925.0,307716.0
Sindh,Pakistan,2021-05-28 04:20:36,26.009446,68.77680699999999,314158.0,4988.0,285403.0
Azad Jammu and Kashmir,Pakistan,2021-05-29 04:20:41,34.027401,73.947253,19108.0,539.0,17091.0
Balochistan,Pakistan,2021-05-29 04:20:41,28.328492,65.898403,25001.0,273.0,23565.0
Gilgit-Baltistan,Pakistan,2021-05-29 04:20:41,35.792146,74.982138,5561.0,107.0,5344.0
Islamabad,Pakistan,2021-05-29 04:20:41,33.665087,73.121219,81007.0,755.0,74271.0
Khyber Pakhtunkhwa,Pakistan,2021-05-29 04:20:41,34.485332,72.09169,131775.0,4043.0,122181.0
Punjab,Pakistan,2021-05-29 04:20:41,30.811346,72.13913199999998,338377.0,9960.0,308275.0
Sindh,Pakistan,2021-05-29 04:20:41,26.009446,68.77680699999999,315410.0,5003.0,285975.0
Azad Jammu and Kashmir,Pakistan,2021-05-30 04:20:55,34.027401,73.947253,19170.0,540.0,17294.0
Balochistan,Pakistan,2021-05-30 04:20:55,28.328492,65.898403,25083.0,276.0,23595.0
Gilgit-Baltistan,Pakistan,2021-05-30 04:20:55,35.792146,74.982138,5572.0,107.0,5356.0
