,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio
2448,Azad Jammu and Kashmir,Pakistan,2020-09-13 04:30:52,34.027401,73.947253,2400.0,65.0,59.327141227765296,2.708333333333333
2449,Balochistan,Pakistan,2020-09-13 04:30:52,28.328492,65.898403,13483.0,145.0,109.22354478238243,1.0754283171401025
2450,Gilgit-Baltistan,Pakistan,2020-09-13 04:30:52,35.792146,74.982138,3196.0,74.0,315.3167374386336,2.3153942428035044
2451,Islamabad,Pakistan,2020-09-13 04:30:52,33.665087,73.121219,15901.0,178.0,792.4460223704906,1.1194264511665932
2452,Khyber Pakhtunkhwa,Pakistan,2020-09-13 04:30:52,34.485332,72.09169,36942.0,1257.0,121.028571844178,3.4026311515348384
2453,Punjab,Pakistan,2020-09-13 04:30:52,30.811346,72.13913199999998,97679.0,2217.0,88.78904806058209,2.269679255520634
2454,Sindh,Pakistan,2020-09-13 04:30:52,26.009446,68.77680699999999,131880.0,2443.0,275.4037913880182,1.8524416135881103
2455,Azad Jammu and Kashmir,Pakistan,2021-09-13 04:21:15,34.027401,73.947253,33379.0,721.0,825.116936267324,2.1600407441804728
2456,Balochistan,Pakistan,2021-09-13 04:21:15,28.328492,65.898403,32591.0,342.0,264.0142807982367,1.0493694578257802
2457,Gilgit-Baltistan,Pakistan,2021-09-13 04:21:15,35.792146,74.982138,10168.0,181.0,1003.1728993354276,1.7800944138473642
2458,Islamabad,Pakistan,2021-09-13 04:21:15,33.665087,73.121219,102863.0,889.0,5126.304961895213,0.8642563409583621
2459,Khyber Pakhtunkhwa,Pakistan,2021-09-13 04:21:15,34.485332,72.09169,168748.0,5270.0,552.8485041838924,3.1229999762960152
2460,Punjab,Pakistan,2021-09-13 04:21:15,30.811346,72.13913199999998,414390.0,12225.0,376.6755763861692,2.950119452689496
2461,Sindh,Pakistan,2021-09-13 04:21:15,26.009446,68.77680699999999,445369.0,7159.0,930.0599876151824,1.6074311413681688
2462,Azad Jammu and Kashmir,Pakistan,2020-09-14 04:26:00,34.027401,73.947253,2421.0,65.0,59.84625371,2.684840975
2463,Balochistan,Pakistan,2020-09-14 04:26:00,28.328492,65.898403,13595.0,145.0,110.1308382,1.066568591
2464,Gilgit-Baltistan,Pakistan,2020-09-14 04:26:00,35.792146,74.982138,3227.0,76.0,318.3751914,2.355128602
2465,Islamabad,Pakistan,2020-09-14 04:26:00,33.665087,73.121219,15941.0,178.0,794.4394719,1.116617527
2466,Khyber Pakhtunkhwa,Pakistan,2020-09-14 04:26:00,34.485332,72.09169,36992.0,1257.0,121.1923807,3.398032007
2467,Punjab,Pakistan,2020-09-14 04:26:00,30.811346,72.139132,97760.0,2217.0,88.8626761,2.267798691
2468,Sindh,Pakistan,2020-09-14 04:26:00,26.009446,68.776807,132084.0,2445.0,275.8298027,1.851094758
2469,Azad Jammu and Kashmir,Pakistan,2021-09-14 04:21:41,34.027401,73.947253,33432.0,724.0,826.4270773027707,2.1655898540320653
2470,Balochistan,Pakistan,2021-09-14 04:21:41,28.328492,65.898403,32618.0,344.0,264.2330033161574,1.054632411551904
2471,Gilgit-Baltistan,Pakistan,2021-09-14 04:21:41,35.792146,74.982138,10168.0,182.0,1003.1728993354276,1.789929189614477
2472,Islamabad,Pakistan,2021-09-14 04:21:41,33.665087,73.121219,103125.0,889.0,5139.362056283054,0.8620606060606061
2473,Khyber Pakhtunkhwa,Pakistan,2021-09-14 04:21:41,34.485332,72.09169,169040.0,5290.0,553.8051481928388,3.129436819687648
2474,Punjab,Pakistan,2021-09-14 04:21:41,30.811346,72.13913199999998,415654.0,12259.0,377.8245373373314,2.949328046885149
2475,Sindh,Pakistan,2021-09-14 04:21:41,26.009446,68.77680699999999,446045.0,7177.0,931.4716721994888,1.609030478987546
2476,Azad Jammu and Kashmir,Pakistan,2020-09-15 03:22:50,34.027401,73.947253,2426.0,66.0,59.96985192439942,2.720527617477329
2477,Balochistan,Pakistan,2020-09-15 03:22:50,28.328492,65.898403,13621.0,145.0,110.34145987397692,1.0645327068497177
2478,Gilgit-Baltistan,Pakistan,2020-09-15 03:22:50,35.792146,74.982138,3269.0,78.0,322.5189032186775,2.3860507800550628
2479,Islamabad,Pakistan,2020-09-15 03:22:50,33.665087,73.121219,15962.0,178.0,795.4860328959039,1.1151484776343816
2480,Khyber Pakhtunkhwa,Pakistan,2020-09-15 03:22:50,34.485332,72.09169,37079.0,1257.0,121.47740824563576,3.390059063081529
2481,Punjab,Pakistan,2020-09-15 03:22:50,30.811346,72.13913199999998,97817.0,2220.0,88.91448841759191,2.2695441487675967
2482,Sindh,Pakistan,2020-09-15 03:22:50,26.009446,68.77680699999999,132250.0,2445.0,276.17645898593724,1.8487712665406428
2483,Azad Jammu and Kashmir,Pakistan,2021-09-15 03:22:37,34.027401,73.947253,33490.0,727.0,827.8608165491082,2.1707972529113166
2484,Balochistan,Pakistan,2021-09-15 03:22:37,28.328492,65.898403,32658.0,344.0,264.5570366760399,1.053340682221814
2485,Gilgit-Baltistan,Pakistan,2021-09-15 03:22:37,35.792146,74.982138,10198.0,182.0,1006.13269349161,1.7846636595410863
2486,Islamabad,Pakistan,2021-09-15 03:22:37,33.665087,73.121219,103293.0,892.0,5147.73454428747,0.8635628745413533
2487,Khyber Pakhtunkhwa,Pakistan,2021-09-15 03:22:37,34.485332,72.09169,169429.0,5310.0,555.0795814787299,3.134056153314958
2488,Punjab,Pakistan,2021-09-15 03:22:37,30.811346,72.13913199999998,416901.0,12291.0,378.95804549089087,2.948181942475552
2489,Sindh,Pakistan,2021-09-15 03:22:37,26.009446,68.77680699999999,446840.0,7192.0,933.131863389612,1.609524662071435
2490,Azad Jammu and Kashmir,Pakistan,2020-09-16 04:22:53,34.027401,73.947253,2441.0,66.0,60.340646557072965,2.7038099139696845
2491,Balochistan,Pakistan,2020-09-16 04:22:53,28.328492,65.898403,13690.0,145.0,110.9004174197742,1.0591672753834915
2492,Gilgit-Baltistan,Pakistan,2020-09-16 04:22:53,35.792146,74.982138,3297.0,79.0,325.28137776444777,2.3961176827418864
2493,Islamabad,Pakistan,2020-09-16 04:22:53,33.665087,73.121219,15984.0,178.0,796.5824301345777,1.1136136136136137
2494,Khyber Pakhtunkhwa,Pakistan,2020-09-16 04:22:53,34.485332,72.09169,37140.0,1257.0,121.67725511051844,3.384491114701131
2495,Punjab,Pakistan,2020-09-16 04:22:53,30.811346,72.13913199999998,97946.0,2220.0,89.03174788175323,2.2665550405325385
2496,Sindh,Pakistan,2020-09-16 04:22:53,26.009446,68.77680699999999,132591.0,2448.0,276.888566150506,1.846279159218952
2497,Azad Jammu and Kashmir,Pakistan,2021-09-16 04:22:19,34.027401,73.947253,33551.0,727.0,829.3687147219806,2.166850466454055
2498,Balochistan,Pakistan,2021-09-16 04:22:19,28.328492,65.898403,32671.0,344.0,264.6623475180017,1.052921551222797
2499,Gilgit-Baltistan,Pakistan,2021-09-16 04:22:19,35.792146,74.982138,10204.0,182.0,1006.7246523228464,1.7836142689141514
2500,Islamabad,Pakistan,2021-09-16 04:22:19,33.665087,73.121219,103549.0,893.0,5160.492621246583,0.8623936493833837
2501,Khyber Pakhtunkhwa,Pakistan,2021-09-16 04:22:19,34.485332,72.09169,169972.0,5329.0,556.8585461939966,3.135222271903608
2502,Punjab,Pakistan,2021-09-16 04:22:19,30.811346,72.13913199999998,418196.0,12319.0,380.1351850729757,2.9457479268094384
2503,Sindh,Pakistan,2021-09-16 04:22:19,26.009446,68.77680699999999,447678.0,7210.0,934.8818510843588,1.6105325702848925
2504,Azad Jammu and Kashmir,Pakistan,2020-09-17 04:22:00,34.027401,73.947253,2451.0,66.0,60.58784298,2.692778458
2505,Balochistan,Pakistan,2020-09-17 04:22:00,28.328492,65.898403,13798.0,145.0,111.7753075,1.050876939
2506,Gilgit-Baltistan,Pakistan,2020-09-17 04:22:00,35.792146,74.982138,3336.0,79.0,329.1291102,2.368105516
2507,Islamabad,Pakistan,2020-09-17 04:22:00,33.665087,73.121219,16005.0,178.0,797.6289911,1.112152452
2508,Khyber Pakhtunkhwa,Pakistan,2020-09-17 04:22:00,34.485332,72.09169,37185.0,1257.0,121.8246831,3.380395321
2509,Punjab,Pakistan,2020-09-17 04:22:00,30.811346,72.139132,98041.0,2223.0,89.11810175,2.267418733
2510,Sindh,Pakistan,2020-09-17 04:22:00,26.009446,68.776807,132818.0,2451.0,277.3626082,1.845382403
2511,Azad Jammu and Kashmir,Pakistan,2021-09-17 04:21:46,34.027401,73.947253,33628.0,728.0,831.2721271697047,2.1648626144879266
2512,Balochistan,Pakistan,2021-09-17 04:21:46,28.328492,65.898403,32707.0,344.0,264.9539775418959,1.0517626196227108
2513,Gilgit-Baltistan,Pakistan,2021-09-17 04:21:46,35.792146,74.982138,10222.0,182.0,1008.500528816556,1.780473488554099
2514,Islamabad,Pakistan,2021-09-17 04:21:46,33.665087,73.121219,103720.0,895.0,5169.014617965367,0.8629001156961049
2515,Khyber Pakhtunkhwa,Pakistan,2021-09-17 04:21:46,34.485332,72.09169,170391.0,5354.0,558.2312648232727,3.1421847398043323
2516,Punjab,Pakistan,2021-09-17 04:21:46,30.811346,72.13913199999998,419423.0,12345.0,381.2505134646497,2.9433292880934045
2517,Sindh,Pakistan,2021-09-17 04:21:46,26.009446,68.77680699999999,448658.0,7224.0,936.9283760734417,1.6101351140512372
2518,Azad Jammu and Kashmir,Pakistan,2020-09-18 05:05:00,34.027401,73.947253,2472.0,66.0,61.10695546,2.669902913
2519,Balochistan,Pakistan,2020-09-18 05:05:00,28.328492,65.898403,13991.0,145.0,113.3387685,1.03638053
2520,Gilgit-Baltistan,Pakistan,2020-09-18 05:05:00,35.792146,74.982138,3381.0,80.0,333.5688014,2.366163857
2521,Islamabad,Pakistan,2020-09-18 05:05:00,33.665087,73.121219,16033.0,180.0,799.0244058,1.122684463
2522,Khyber Pakhtunkhwa,Pakistan,2020-09-18 05:05:00,34.485332,72.09169,37242.0,1257.0,122.0114253,3.375221524
2523,Punjab,Pakistan,2020-09-18 05:05:00,30.811346,72.139132,98142.0,2225.0,89.20990955,2.267123148
2524,Sindh,Pakistan,2020-09-18 05:05:00,26.009446,68.776807,133125.0,2455.0,278.0037134,1.844131455
2525,Azad Jammu and Kashmir,Pakistan,2021-09-18 04:21:24,34.027401,73.947253,33682.0,728.0,832.6069878473296,2.161391841339588
2526,Balochistan,Pakistan,2021-09-18 04:21:24,28.328492,65.898403,32722.0,344.0,265.07549005185183,1.0512804840779904
2527,Gilgit-Baltistan,Pakistan,2021-09-18 04:21:24,35.792146,74.982138,10232.0,182.0,1009.4871268686168,1.7787333854573886
2528,Islamabad,Pakistan,2021-09-18 04:21:24,33.665087,73.121219,103923.0,899.0,5179.131374304037,0.8650635566717666
2529,Khyber Pakhtunkhwa,Pakistan,2021-09-18 04:21:24,34.485332,72.09169,170738.0,5374.0,559.3680986284247,3.147512563108388
2530,Punjab,Pakistan,2021-09-18 04:21:24,30.811346,72.13913199999998,420615.0,12365.0,382.3340272730243,2.939742995375819
2531,Sindh,Pakistan,2021-09-18 04:21:24,26.009446,68.77680699999999,449349.0,7243.0,938.3713850198257,1.6118874193555566
2532,Azad Jammu and Kashmir,Pakistan,2020-09-19 04:22:00,34.027401,73.947253,2491.0,66.0,61.57662867,2.649538338
2533,Balochistan,Pakistan,2020-09-19 04:22:00,28.328492,65.898403,14138.0,145.0,114.5295911,1.025604753
2534,Gilgit-Baltistan,Pakistan,2020-09-19 04:22:00,35.792146,74.982138,3412.0,81.0,336.6272554,2.373974209
2535,Islamabad,Pakistan,2020-09-19 04:22:00,33.665087,73.121219,16086.0,180.0,801.6657264,1.118985453
2536,Khyber Pakhtunkhwa,Pakistan,2020-09-19 04:22:00,34.485332,72.09169,37270.0,1258.0,122.1031583,3.375368929
2537,Punjab,Pakistan,2020-09-19 04:22:00,30.811346,72.139132,98272.0,2226.0,89.328078,2.265141648
2538,Sindh,Pakistan,2020-09-19 04:22:00,26.009446,68.776807,133362.0,2459.0,278.4986384,1.843853571
2539,Azad Jammu and Kashmir,Pakistan,2021-09-19 04:21:34,34.027401,73.947253,33732.0,729.0,833.8429699562413,2.161152614727855
2540,Balochistan,Pakistan,2021-09-19 04:21:34,28.328492,65.898403,32757.0,344.0,265.35901924174897,1.0501572183044845
2541,Gilgit-Baltistan,Pakistan,2021-09-19 04:21:34,35.792146,74.982138,10240.0,182.0,1010.2764053102652,1.77734375
2542,Islamabad,Pakistan,2021-09-19 04:21:34,33.665087,73.121219,104114.0,902.0,5188.65009578525,0.8663580306202816
2543,Khyber Pakhtunkhwa,Pakistan,2021-09-19 04:21:34,34.485332,72.09169,171072.0,5395.0,560.4623421181101,3.153642910587355
2544,Punjab,Pakistan,2021-09-19 04:21:34,30.811346,72.13913199999998,421800.0,12396.0,383.4111781647388,2.938833570412518
2545,Sindh,Pakistan,2021-09-19 04:21:34,26.009446,68.77680699999999,450126.0,7258.0,939.9939869754556,1.6124374064150926
2546,Azad Jammu and Kashmir,Pakistan,2020-09-20 04:22:00,34.027401,73.947253,2517.0,67.0,62.21933936,2.661899086
2547,Balochistan,Pakistan,2020-09-20 04:22:00,28.328492,65.898403,14269.0,145.0,115.5908003,1.016188941
2548,Gilgit-Baltistan,Pakistan,2020-09-20 04:22:00,35.792146,74.982138,3450.0,81.0,340.376328,2.347826087
2549,Islamabad,Pakistan,2020-09-20 04:22:00,33.665087,73.121219,16124.0,180.0,803.5595035,1.116348301
2550,Khyber Pakhtunkhwa,Pakistan,2020-09-20 04:22:00,34.485332,72.09169,37317.0,1258.0,122.2571386,3.371117721
2551,Punjab,Pakistan,2020-09-20 04:22:00,30.811346,72.139132,98368.0,2226.0,89.41534086,2.262931034
2552,Sindh,Pakistan,2020-09-20 04:22:00,26.009446,68.776807,133626.0,2459.0,279.0499471,1.840210737
2553,Azad Jammu and Kashmir,Pakistan,2021-09-20 04:21:22,34.027401,73.947253,33787.0,729.0,835.2025502760443,2.1576345931867285
2554,Balochistan,Pakistan,2021-09-20 04:21:22,28.328492,65.898403,32769.0,344.0,265.45622924971366,1.0497726509811105
2555,Gilgit-Baltistan,Pakistan,2021-09-20 04:21:22,35.792146,74.982138,10245.0,182.0,1010.7697043362956,1.7764763299170327
2556,Islamabad,Pakistan,2021-09-20 04:21:22,33.665087,73.121219,104242.0,902.0,5195.029134264806,0.8652942192206596
2557,Khyber Pakhtunkhwa,Pakistan,2021-09-20 04:21:22,34.485332,72.09169,171388.0,5412.0,561.4976144017645,3.157747333535603
2558,Punjab,Pakistan,2021-09-20 04:21:22,30.811346,72.13913199999998,422790.0,12407.0,384.31107637807,2.934553797393505
2559,Sindh,Pakistan,2021-09-20 04:21:22,26.009446,68.77680699999999,450787.0,7270.0,941.374347197684,1.61273506112643
2560,Azad Jammu and Kashmir,Pakistan,2020-09-21 04:23:00,34.027401,73.947253,2533.0,69.0,62.61485364,2.724042637
2561,Balochistan,Pakistan,2020-09-21 04:23:00,28.328492,65.898403,14394.0,145.0,116.6034046,1.00736418
2562,Gilgit-Baltistan,Pakistan,2020-09-21 04:23:00,35.792146,74.982138,3483.0,82.0,343.6321015,2.354292277
2563,Islamabad,Pakistan,2020-09-21 04:23:00,33.665087,73.121219,16162.0,180.0,805.4532805,1.113723549
2564,Khyber Pakhtunkhwa,Pakistan,2020-09-21 04:23:00,34.485332,72.09169,37357.0,1258.0,122.3881858,3.367508098
2565,Punjab,Pakistan,2020-09-21 04:23:00,30.811346,72.139132,98428.0,2226.0,89.46988014,2.261551591
2566,Sindh,Pakistan,2020-09-21 04:23:00,26.009446,68.776807,133947.0,2460.0,279.7202885,1.836547291
2567,Azad Jammu and Kashmir,Pakistan,2021-09-21 04:21:26,34.027401,73.947253,33821.0,733.0,836.0430181101042,2.1672925105703555
2568,Balochistan,Pakistan,2021-09-21 04:21:26,28.328492,65.898403,32772.0,344.0,265.4805317517049,1.0496765531551324
2569,Gilgit-Baltistan,Pakistan,2021-09-21 04:21:26,35.792146,74.982138,10257.0,182.0,1011.9536219987688,1.7743979721166032
2570,Islamabad,Pakistan,2021-09-21 04:21:26,33.665087,73.121219,104348.0,904.0,5200.311775505688,0.8663318894468509
2571,Khyber Pakhtunkhwa,Pakistan,2021-09-21 04:21:26,34.485332,72.09169,171589.0,5426.0,562.1561262024434,3.1622073676051494
2572,Punjab,Pakistan,2021-09-21 04:21:26,30.811346,72.13913199999998,423670.0,12449.0,385.1109859010311,2.9383718460122266
2573,Sindh,Pakistan,2021-09-21 04:21:26,26.009446,68.77680699999999,451448.0,7289.0,942.7547074199124,1.614582410377275
2574,Azad Jammu and Kashmir,Pakistan,2020-09-22 04:23:00,34.027401,73.947253,2550.0,69.0,63.03508755,2.705882353
2575,Balochistan,Pakistan,2020-09-22 04:23:00,28.328492,65.898403,14499.0,145.0,117.4539921,1.00006897
2576,Gilgit-Baltistan,Pakistan,2020-09-22 04:23:00,35.792146,74.982138,3513.0,82.0,346.5918957,2.334187304
2577,Islamabad,Pakistan,2020-09-22 04:23:00,33.665087,73.121219,16207.0,180.0,807.6959112,1.110631209
2578,Khyber Pakhtunkhwa,Pakistan,2020-09-22 04:23:00,34.485332,72.09169,37387.0,1258.0,122.4864711,3.364805949
2579,Punjab,Pakistan,2020-09-22 04:23:00,30.811346,72.139132,98487.0,2227.0,89.52351044,2.26121214
2580,Sindh,Pakistan,2020-09-22 04:23:00,26.009446,68.776807,134243.0,2463.0,280.3384226,1.834732537
2581,Azad Jammu and Kashmir,Pakistan,2021-09-22 04:21:45,34.027401,73.947253,33864.0,733.0,837.1059627237684,2.1645405150011814
2582,Balochistan,Pakistan,2021-09-22 04:21:45,28.328492,65.898403,32796.0,345.0,265.6749517676344,1.0519575557994878
2583,Gilgit-Baltistan,Pakistan,2021-09-22 04:21:45,35.792146,74.982138,10264.0,182.0,1012.6442406352112,1.7731878409976618
2584,Islamabad,Pakistan,2021-09-22 04:21:45,33.665087,73.121219,104472.0,905.0,5206.491469032759,0.8662608162952753
2585,Khyber Pakhtunkhwa,Pakistan,2021-09-22 04:21:45,34.485332,72.09169,171874.0,5444.0,563.0898369646002,3.16743661054028
2586,Punjab,Pakistan,2021-09-22 04:21:45,30.811346,72.13913199999998,424701.0,12470.0,386.0481526262275,2.9361833383957183
2587,Sindh,Pakistan,2021-09-22 04:21:45,26.009446,68.77680699999999,452267.0,7295.0,944.4650175893602,1.6129852498634656
2588,Azad Jammu and Kashmir,Pakistan,2020-09-23 04:23:00,34.027401,73.947253,2566.0,70.0,63.43060183,2.727981294
2589,Balochistan,Pakistan,2020-09-23 04:23:00,28.328492,65.898403,14607.0,145.0,118.3288822,0.992674745
2590,Gilgit-Baltistan,Pakistan,2020-09-23 04:23:00,35.792146,74.982138,3542.0,83.0,349.45303,2.343308865
2591,Islamabad,Pakistan,2020-09-23 04:23:00,33.665087,73.121219,16246.0,180.0,809.6395245,1.107965038
2592,Khyber Pakhtunkhwa,Pakistan,2020-09-23 04:23:00,34.485332,72.09169,37418.0,1258.0,122.5880326,3.36201828
2593,Punjab,Pakistan,2020-09-23 04:23:00,30.811346,72.139132,98602.0,2227.0,89.62804407,2.258574877
2594,Sindh,Pakistan,2020-09-23 04:23:00,26.009446,68.776807,134437.0,2469.0,280.743551,1.836547974
2595,Azad Jammu and Kashmir,Pakistan,2021-09-23 04:21:43,34.027401,73.947253,33923.0,734.0,838.5644216122843,2.163723727264688
2596,Balochistan,Pakistan,2021-09-23 04:21:43,28.328492,65.898403,32812.0,345.0,265.8045651115873,1.0514445934414238
2597,Gilgit-Baltistan,Pakistan,2021-09-23 04:21:43,35.792146,74.982138,10277.0,183.0,1013.9268181028904,1.780675294346599
2598,Islamabad,Pakistan,2021-09-23 04:21:43,33.665087,73.121219,104619.0,907.0,5213.817396036624,0.8669553331612805
2599,Khyber Pakhtunkhwa,Pakistan,2021-09-23 04:21:43,34.485332,72.09169,172210.0,5463.0,564.190632810511,3.172289646362
2600,Punjab,Pakistan,2021-09-23 04:21:43,30.811346,72.13913199999998,425703.0,12490.0,386.95895869668993,2.933970397201805
2601,Sindh,Pakistan,2021-09-23 04:21:43,26.009446,68.77680699999999,453051.0,7310.0,946.1022375806268,1.6135048813488988
2602,Azad Jammu and Kashmir,Pakistan,2020-09-24 04:23:00,34.027401,73.947253,2591.0,70.0,64.04859288,2.701659591
2603,Balochistan,Pakistan,2020-09-24 04:23:00,28.328492,65.898403,14765.0,145.0,119.608814,0.98205215
2604,Gilgit-Baltistan,Pakistan,2020-09-24 04:23:00,35.792146,74.982138,3572.0,83.0,352.4128242,2.323628219
2605,Islamabad,Pakistan,2020-09-24 04:23:00,33.665087,73.121219,16288.0,181.0,811.7326465,1.111247544
2606,Khyber Pakhtunkhwa,Pakistan,2020-09-24 04:23:00,34.485332,72.09169,37470.0,1258.0,122.7583939,3.357352549
2607,Punjab,Pakistan,2020-09-24 04:23:00,30.811346,72.139132,98686.0,2229.0,89.70439907,2.258679043
2608,Sindh,Pakistan,2020-09-24 04:23:00,26.009446,68.776807,134845.0,2471.0,281.5955736,1.832474322
2609,Azad Jammu and Kashmir,Pakistan,2021-09-24 04:21:44,34.027401,73.947253,33955.0,734.0,839.3554501619877,2.161684582535709
2610,Balochistan,Pakistan,2021-09-24 04:21:44,28.328492,65.898403,32828.0,345.0,265.9341784555404,1.050932131107591
2611,Gilgit-Baltistan,Pakistan,2021-09-24 04:21:44,35.792146,74.982138,10286.0,184.0,1014.814756349745,1.7888391989111414
2612,Islamabad,Pakistan,2021-09-24 04:21:44,33.665087,73.121219,104764.0,909.0,5221.043650564247,0.8676644648925204
2613,Khyber Pakhtunkhwa,Pakistan,2021-09-24 04:21:44,34.485332,72.09169,172498.0,5480.0,565.1341721070062,3.176848427228142
2614,Punjab,Pakistan,2021-09-24 04:21:44,30.811346,72.13913199999998,426639.0,12514.0,387.8097715529303,2.933158947025471
2615,Sindh,Pakistan,2021-09-24 04:21:44,26.009446,68.77680699999999,453858.0,7316.0,947.787488260412,1.611957925166021
2616,Azad Jammu and Kashmir,Pakistan,2020-09-25 04:23:00,34.027401,73.947253,2610.0,70.0,64.51826609,2.681992337
2617,Balochistan,Pakistan,2020-09-25 04:23:00,28.328492,65.898403,14838.0,145.0,120.2001748,0.97722065
2618,Gilgit-Baltistan,Pakistan,2020-09-25 04:23:00,35.792146,74.982138,3608.0,84.0,355.9645772,2.328159645
2619,Islamabad,Pakistan,2020-09-25 04:23:00,33.665087,73.121219,16324.0,181.0,813.5267511,1.108796864
2620,Khyber Pakhtunkhwa,Pakistan,2020-09-25 04:23:00,34.485332,72.09169,37525.0,1258.0,122.9385837,3.352431712
2621,Punjab,Pakistan,2020-09-25 04:23:00,30.811346,72.139132,98864.0,2229.0,89.86619895,2.254612397
2622,Sindh,Pakistan,2020-09-25 04:23:00,26.009446,68.776807,135246.0,2477.0,282.4329782,1.831477456
2623,Azad Jammu and Kashmir,Pakistan,2021-09-25 04:21:31,34.027401,73.947253,33990.0,734.0,840.2206376382262,2.1594586643130333
2624,Balochistan,Pakistan,2021-09-25 04:21:31,28.328492,65.898403,32837.0,346.0,266.0070859615139,1.0536894356975364
2625,Gilgit-Baltistan,Pakistan,2021-09-25 04:21:31,35.792146,74.982138,10289.0,184.0,1015.1107357653632,1.788317620760035
2626,Islamabad,Pakistan,2021-09-25 04:21:31,33.665087,73.121219,104913.0,910.0,5228.469250044354,0.8673853573913624
2627,Khyber Pakhtunkhwa,Pakistan,2021-09-25 04:21:31,34.485332,72.09169,172766.0,5488.0,566.0121878412448,3.176550941736221
2628,Punjab,Pakistan,2021-09-25 04:21:31,30.811346,72.13913199999998,427583.0,12535.0,388.66785631392486,2.931594567604418
2629,Sindh,Pakistan,2021-09-25 04:21:31,26.009446,68.77680699999999,454510.0,7327.0,949.149053865394,1.612065741127808
2630,Azad Jammu and Kashmir,Pakistan,2020-09-26 04:23:00,34.027401,73.947253,2630.0,71.0,65.01265893,2.699619772
2631,Balochistan,Pakistan,2020-09-26 04:23:00,28.328492,65.898403,14932.0,145.0,120.9616532,0.971068845
2632,Gilgit-Baltistan,Pakistan,2020-09-26 04:23:00,35.792146,74.982138,3635.0,85.0,358.6283919,2.338376891
2633,Islamabad,Pakistan,2020-09-26 04:23:00,33.665087,73.121219,16367.0,181.0,815.6697093,1.105883791
2634,Khyber Pakhtunkhwa,Pakistan,2020-09-26 04:23:00,34.485332,72.09169,37588.0,1259.0,123.1449829,3.349473236
2635,Punjab,Pakistan,2020-09-26 04:23:00,30.811346,72.139132,98941.0,2229.0,89.93619104,2.252857764
2636,Sindh,Pakistan,2020-09-26 04:23:00,26.009446,68.776807,135488.0,2481.0,282.9383446,1.831158479
2637,Azad Jammu and Kashmir,Pakistan,2021-09-26 04:21:29,34.027401,73.947253,34020.0,735.0,840.9622269035732,2.1604938271604937
2638,Balochistan,Pakistan,2021-09-26 04:21:29,28.328492,65.898403,32849.0,346.0,266.1042959694786,1.0533045145970958
2639,Gilgit-Baltistan,Pakistan,2021-09-26 04:21:29,35.792146,74.982138,10296.0,184.0,1015.8013544018056,1.7871017871017871
2640,Islamabad,Pakistan,2021-09-26 04:21:29,33.665087,73.121219,105021.0,915.0,5233.851563761479,0.8712543205644585
2641,Khyber Pakhtunkhwa,Pakistan,2021-09-26 04:21:29,34.485332,72.09169,173023.0,5498.0,566.8541656162421,3.177612224964311
2642,Punjab,Pakistan,2021-09-26 04:21:29,30.811346,72.13913199999998,428394.0,12553.0,389.40504565838114,2.9302464553658547
2643,Sindh,Pakistan,2021-09-26 04:21:29,26.009446,68.77680699999999,455065.0,7335.0,950.3080552622724,1.611857646709811
2644,Azad Jammu and Kashmir,Pakistan,2020-09-27 04:23:00,34.027401,73.947253,2649.0,71.0,65.48233213,2.680256701
2645,Balochistan,Pakistan,2020-09-27 04:23:00,28.328492,65.898403,15013.0,145.0,121.6178208,0.965829614
2646,Gilgit-Baltistan,Pakistan,2020-09-27 04:23:00,35.792146,74.982138,3662.0,85.0,361.2922067,2.321135991
2647,Islamabad,Pakistan,2020-09-27 04:23:00,33.665087,73.121219,16440.0,181.0,819.3077547,1.100973236
2648,Khyber Pakhtunkhwa,Pakistan,2020-09-27 04:23:00,34.485332,72.09169,37617.0,1259.0,123.2399921,3.346891033
2649,Punjab,Pakistan,2020-09-27 04:23:00,30.811346,72.139132,99128.0,2230.0,90.10617181,2.249616657
2650,Sindh,Pakistan,2020-09-27 04:23:00,26.009446,68.776807,135766.0,2486.0,283.5188895,1.831091731
2651,Azad Jammu and Kashmir,Pakistan,2021-09-27 04:21:16,34.027401,73.947253,34046.0,735.0,841.6049376002072,2.158843917053398
2652,Balochistan,Pakistan,2021-09-27 04:21:16,28.328492,65.898403,32861.0,346.0,266.2015059774434,1.052919874623414
2653,Gilgit-Baltistan,Pakistan,2021-09-27 04:21:16,35.792146,74.982138,10299.0,184.0,1016.097333817424,1.7865812214778134
2654,Islamabad,Pakistan,2021-09-27 04:21:16,33.665087,73.121219,105120.0,916.0,5238.785351335511,0.8713850837138508
2655,Khyber Pakhtunkhwa,Pakistan,2021-09-27 04:21:16,34.485332,72.09169,173210.0,5507.0,567.4668109233412,3.179377634085792
2656,Punjab,Pakistan,2021-09-27 04:21:16,30.811346,72.13913199999998,429081.0,12559.0,390.02952047914727,2.926953185995185
2657,Sindh,Pakistan,2021-09-27 04:21:16,26.009446,68.77680699999999,455808.0,7350.0,951.8596553305264,1.6125210614995789
2658,Azad Jammu and Kashmir,Pakistan,2020-09-28 04:23:00,34.027401,73.947253,2661.0,71.0,65.77896784,2.668169861
2659,Balochistan,Pakistan,2020-09-28 04:23:00,28.328492,65.898403,15092.0,145.0,122.2577867,0.96077392
